#{"t_start": 1764645280.8512561, "env_id": "None"}
r,l,t
-143.174875,1,4640.989322
-8284.508453,356,4641.103614
-1449.914133,33,4641.113515
-139.764953,1,4641.113927
-149.763998,1,4641.114294
-4214.186376,132,4641.152418
-5132.117678,320,4641.250054
-157.552599,1,4641.250524
-135.251302,1,4641.25089
-2388.565342,83,4642.173563
-143.198209,1,4642.174024
-9599.198565,186,4642.230639
-4888.818667,226,4642.29622
-8814.974294,196,4642.355251
-143.993241,1,4642.355683
-1907.358147,36,4642.366022
-3735.812504,116,4642.399436
-140.863514,1,4642.399852
-7696.690493,289,4642.485479
-158.326154,1,4642.485916
-9680.318684,258,4642.56273
-161.078181,1,4642.563154
-145.283822,1,4642.56352
-135.458502,1,4642.563873
-4601.583263,207,4642.623558
-168.301263,1,4642.623973
-139.667743,1,4642.624338
-3158.787189,85,4642.650926
-148.519898,1,4642.651361
-168.546692,1,4642.651727
-158.999986,1,4642.652085
-148.970971,1,4642.652449
-139.351503,1,4642.652807
-1429.665552,94,4642.680427
-150.704386,1,4642.680847
-154.879488,1,4642.681212
-151.900186,1,4642.681574
-159.938954,1,4642.681934
-2345.235598,82,4642.705635
-159.742385,1,4642.706039
-4315.404895,263,4643.544903
-152.593034,1,4643.545346
-864.160275,140,4643.680765
-140.162481,1,4643.681201
-141.737181,1,4643.681561
-145.724082,1,4643.681921
-158.669756,1,4643.682276
-140.746529,1,4643.682632
-3669.706279,251,4643.75774
-2611.934844,77,4643.78077
-135.729195,1,4643.781212
-152.867812,1,4643.781579
-3824.93272,83,4643.805993
-153.547903,1,4643.806414
-1553.982934,32,4643.815969
-132.173358,1,4643.816386
-139.035388,1,4643.816748
-140.936399,1,4643.817103
-139.21601,1,4643.817645
-8118.386834,361,4643.925179
-585.038411,9,4643.928117
-5085.609211,276,4644.016739
-156.08508,1,4644.017218
-141.875371,1,4644.017609
-7036.898422,264,4644.096931
-11998.5646,375,4644.209086
-3630.914508,124,4645.007199
-158.899224,1,4645.007649
-8819.994858,315,4645.103344
-148.664419,1,4645.103781
-2897.427665,173,4645.15422
-142.981642,1,4645.154641
-150.091995,1,4645.155003
-134.935286,1,4645.155358
-147.100516,1,4645.155705
-139.927483,1,4645.156056
-158.160576,1,4645.156405
-135.330604,1,4645.156759
-163.898105,1,4645.15711
-480.244848,97,4645.185182
-132.720563,1,4645.185588
-148.895467,1,4645.18595
-140.00464,1,4645.186314
-6489.700274,259,4645.26317
-145.573056,1,4645.263631
-6153.109971,267,4645.342879
-157.378224,1,4645.343322
-143.311675,1,4645.343682
-7460.209514,175,4645.395307
-137.36376,1,4645.395734
-161.26944,1,4645.396086
-137.516709,1,4645.396448
-7814.907941,293,4645.482868
-3610.368885,138,4645.52412
-159.109011,1,4645.524604
-153.844911,1,4645.52502
-2088.13148,140,4645.572812
-3756.092689,277,4646.409161
-165.890042,1,4646.409643
-150.723158,1,4646.410002
-157.327317,1,4646.411623
-150.638537,1,4646.412047
-163.063831,1,4646.412427
-145.091383,1,4646.412796
-6341.707502,318,4646.50545
-164.044584,1,4646.505871
-136.631449,1,4646.50622
-139.294818,1,4646.506571
-9104.036388,263,4646.585316
-2531.958755,121,4646.620573
-136.180728,1,4646.621
-134.756195,1,4646.621365
-8899.981468,232,4646.690942
-9742.367739,346,4646.799323
-139.655808,1,4646.799777
-151.080286,1,4646.800134
-1815.675334,52,4646.815319
-142.455265,1,4646.815725
-136.849323,1,4646.816081
-3626.325574,200,4646.877446
-7181.493554,264,4646.958144
-139.529369,1,4646.958621
-3901.468514,164,4647.849787
-9203.197203,324,4647.944297
-154.907889,1,4647.944731
-142.090632,1,4647.945093
-159.431848,1,4647.945457
-138.157787,1,4647.945815
-140.151415,1,4647.946172
-147.402643,1,4647.946538
-2187.554874,183,4648.00159
-138.76626,1,4648.002011
-3388.495972,202,4648.062297
-142.325603,1,4648.062723
-8639.510752,297,4648.149046
-150.664555,1,4648.149562
-1975.711152,49,4648.163855
-6911.565409,232,4648.233185
-1911.917196,217,4648.298092
-2073.879503,187,4648.35208
-151.404882,1,4648.352511
-152.646662,1,4648.352859
-3382.323342,153,4648.39925
-3926.202116,143,4649.226149
-6819.733557,252,4649.310181
-158.609925,1,4649.310642
-131.967379,1,4649.311026
-3614.134128,265,4649.395457
-136.698512,1,4649.395926
-6825.64428,296,4649.486649
-3328.764999,133,4649.52904
-149.237512,1,4649.529528
-2699.186655,55,4649.545441
-678.743947,119,4649.582501
-144.129744,1,4649.583197
-1781.209792,167,4649.638329
-149.972629,1,4649.638787
-134.979113,1,4649.639335
-151.988409,1,4649.640199
-2208.311749,138,4649.685184
-8490.772744,355,4649.791975
-8676.340508,251,4650.632717
-163.124798,1,4650.633172
-7394.256076,144,4650.675666
-138.331571,1,4650.676095
-129.201724,1,4650.676461
-4133.834434,81,4650.701787
-5100.88764,145,4650.744272
-2763.41571,81,4650.768404
-131.10191,1,4650.769035
-154.639889,1,4650.769484
-150.362009,1,4650.769847
-134.287558,1,4650.770197
-138.844095,1,4650.770558
-139.931858,1,4650.770925
-8990.478516,152,4650.81641
-159.998522,1,4650.816856
-1542.873685,127,4650.85451
-8469.470378,317,4650.94751
-10970.984656,285,4651.031918
-9515.236291,384,4651.144703
-143.346926,1,4651.145131
-1057.938113,133,4651.184172
-5325.567044,316,4652.042901
-147.573028,1,4652.043368
-138.838829,1,4652.043738
-1777.499969,153,4652.088256
-162.786618,1,4652.088875
-161.136297,1,4652.089315
-150.699613,1,4652.089668
-135.132595,1,4652.090015
-130.051524,1,4652.090368
-141.611261,1,4652.090723
-145.677787,1,4652.091081
-5125.029986,227,4652.157657
-7802.60637,296,4652.245345
-159.346563,1,4652.24577
-4947.797335,258,4652.321501
-132.280015,1,4652.321917
-161.238136,1,4652.32229
-8800.13141,325,4652.41839
-164.643563,1,4652.418826
-136.639303,1,4652.419189
-406.157972,8,4652.421565
-12425.476652,259,4652.497514
-152.108171,1,4652.497949
-147.26372,1,4652.498298
-3306.265528,256,4652.574461
-158.417896,1,4652.574872
-134.896323,1,4652.575228
-11173.79743,325,4653.420473
-154.607645,1,4653.420936
-148.873286,1,4653.421303
-9623.690484,368,4653.530254
-160.161916,1,4653.530767
-3583.379898,165,4653.57989
-130.783202,1,4653.580313
-161.122733,1,4653.580673
-2253.184471,63,4653.598959
-141.633259,1,4653.599362
-7090.822345,364,4653.712975
-7881.705298,193,4653.776295
-150.992059,1,4653.77674
-137.485742,1,4653.777101
-5342.421289,244,4653.850051
-2421.455373,120,4653.88657
-858.621968,27,4653.894989
-3418.488439,143,4653.937835
-10714.918739,421,4654.877621
-8498.998967,236,4654.948245
-2043.529578,123,4654.98487
-1890.874886,152,4655.03116
-140.333716,1,4655.031606
-6734.913963,248,4655.10535
-6597.452575,214,4655.166818
-158.209424,1,4655.167233
-156.441399,1,4655.167584
-6016.887938,229,4655.235679
-145.952846,1,4655.236119
-160.745137,1,4655.236483
-2471.165223,144,4655.277823
-6207.627766,243,4655.349005
-144.213519,1,4655.349619
-151.889633,1,4655.349992
-160.257196,1,4655.350352
-165.395057,1,4655.350717
-142.184645,1,4655.351087
-7903.754587,180,4656.156999
-4283.3373,232,4656.227518
-132.829197,1,4656.227964
-141.26429,1,4656.228333
-5659.951544,107,4656.259695
-4715.23121,275,4656.341155
-133.47402,1,4656.34159
-8001.862102,280,4656.427852
-7106.439514,180,4656.483679
-156.636563,1,4656.484125
-140.05075,1,4656.484488
-146.977622,1,4656.484847
-163.151235,1,4656.485199
-2991.025299,89,4656.511177
-146.170145,1,4656.5116
-4310.11284,173,4656.56342
-9241.124418,292,4656.651495
-144.626169,1,4656.651943
-4737.150156,138,4656.774997
-163.691233,1,4656.775716
-4608.398939,220,4656.843006
-165.546516,1,4656.843439
-147.951121,1,4656.843804
-150.508246,1,4656.844162
-148.707553,1,4656.844518
-162.797306,1,4656.84487
-10038.756488,347,4657.818337
-8225.448794,195,4657.883183
-149.043949,1,4657.883732
-2576.663436,134,4657.92344
-142.024241,1,4657.923867
-143.102259,1,4657.92424
-138.850254,1,4657.924609
-161.954144,1,4657.924969
-10442.324503,301,4658.014728
-11704.417892,374,4658.124621
-1229.766753,36,4658.135521
-8145.32834,259,4658.213126
-142.377354,1,4658.213554
-2387.165927,180,4658.265131
-156.316837,1,4658.265561
-154.495087,1,4658.26592
-159.74571,1,4658.26627
-3564.011627,149,4658.311565
-6186.123619,141,4659.106857
-1846.88713,192,4659.163332
-158.087634,1,4659.163765
-876.544745,16,4659.168476
-4490.019986,194,4659.22696
-130.885654,1,4659.227424
-147.687644,1,4659.227806
-141.332778,1,4659.228178
-6038.112808,172,4659.278273
-136.991808,1,4659.278693
-151.52542,1,4659.27905
-8943.513839,161,4659.328186
-149.32402,1,4659.328647
-143.032672,1,4659.329044
-155.394474,1,4659.32964
-1626.461289,83,4659.353839
-162.231976,1,4659.354252
-2070.027393,52,4659.369451
-150.080269,1,4659.369868
-155.143373,1,4659.370233
-147.960745,1,4659.37059
-143.42802,1,4659.370953
-2979.077594,73,4659.392097
-158.644287,1,4659.39251
-7508.794272,258,4659.469211
-136.473829,1,4659.469896
-6353.341937,297,4659.557595
-4886.257286,209,4659.617827
-145.955075,1,4659.618239
-136.703409,1,4659.619839
-133.284795,1,4659.620233
-7869.975712,176,4659.673848
-3337.279072,199,4660.687746
-3359.79277,79,4660.711824
-141.55718,1,4660.712279
-150.779633,1,4660.712648
-139.031154,1,4660.713011
-5200.976043,217,4660.777418
-3305.840611,193,4660.835406
-145.215344,1,4660.835852
-140.49835,1,4660.836223
-131.225755,1,4660.836587
-151.904433,1,4660.836958
-143.807102,1,4660.837317
-146.790148,1,4660.837676
-161.661844,1,4660.838026
-6100.390143,229,4660.90619
-142.014813,1,4660.906617
-6926.82567,275,4660.986974
-143.470891,1,4660.987403
-161.946271,1,4660.987765
-150.054863,1,4660.988129
-1892.514567,88,4661.015204
-5821.698598,207,4661.075721
-159.617798,1,4661.076152
-147.063995,1,4661.07652
-5545.437439,320,4661.17144
-4338.326378,218,4661.2362
-141.72814,1,4661.236609
-162.169651,1,4661.236971
-2328.088462,209,4662.094315
-7249.943584,149,4662.146369
-10068.222695,351,4662.259784
-166.313597,1,4662.260276
-146.988125,1,4662.260704
-5183.782464,115,4662.298745
-143.355276,1,4662.299221
-7765.943612,178,4662.356047
-11153.085341,411,4662.47975
-148.126344,1,4662.480212
-153.731678,1,4662.480576
-10561.033508,307,4662.574928
-141.312729,1,4662.575373
-11438.999442,311,4662.667777
-2457.77161,224,4663.500225
-6391.995866,311,4663.592812
-153.377465,1,4663.593248
-146.107035,1,4663.593609
-142.093202,1,4663.593965
-157.936465,1,4663.594323
-148.665745,1,4663.594685
-131.771142,1,4663.595037
-2735.145612,61,4663.612919
-133.674846,1,4663.613342
-165.657083,1,4663.613716
-140.424154,1,4663.614075
-129.633416,1,4663.614432
-8508.959369,343,4663.716351
-5856.221928,131,4663.756449
-144.186245,1,4663.756882
-5128.045269,208,4663.816636
-158.504667,1,4663.817059
-3382.155762,93,4663.843807
-9452.228951,339,4663.943642
-154.667631,1,4663.944079
-7787.873855,354,4664.05429
-5449.765867,245,4664.873099
-3553.178913,197,4664.934369
-148.893039,1,4664.934846
-3882.154873,100,4664.966935
-4138.350076,157,4665.013137
-8394.088229,363,4665.124388
-2874.411972,67,4665.144051
-143.04412,1,4665.14447
-142.780741,1,4665.144827
-151.175976,1,4665.145197
-150.855478,1,4665.145546
-8052.094445,162,4665.194003
-144.004527,1,4665.194439
-133.41704,1,4665.194808
-1423.772894,99,4665.223813
-162.090182,1,4665.224243
-142.697598,1,4665.224606
-154.546547,1,4665.224965
-3104.010011,151,4665.268888
-154.601459,1,4665.26934
-4769.298152,184,4665.326056
-148.39815,1,4665.326497
-159.354592,1,4665.326859
-5794.540307,184,4665.385111
-135.934953,1,4665.385798
-2611.567754,45,4665.402973
-142.063679,1,4665.403442
-137.597178,1,4665.403831
-154.750099,1,4665.404226
-7790.999317,306,4666.287503
-4917.861566,163,4666.335369
-6731.775308,184,4666.390977
-10841.579707,284,4666.47352
-155.395936,1,4666.473953
-2572.705016,202,4666.534862
-138.724007,1,4666.535319
-132.983442,1,4666.535688
-4715.021728,155,4666.58039
-164.27483,1,4666.580805
-142.674965,1,4666.581168
-143.102467,1,4666.581524
-2834.330494,77,4666.605519
-145.136678,1,4666.605961
-158.254843,1,4666.606326
-146.6753,1,4666.60669
-3751.988573,208,4666.667772
-153.966012,1,4666.668194
-7726.569542,320,4666.762933
-160.801312,1,4666.763361
-1890.835423,106,4666.794092
-7052.006808,207,4667.619429
-157.527243,1,4667.619865
-147.238312,1,4667.620228
-4094.378496,232,4667.688193
-152.780683,1,4667.68863
-140.201202,1,4667.688996
-155.282119,1,4667.689399
-2560.490521,63,4667.710922
-152.167543,1,4667.711383
-145.15509,1,4667.711769
-144.267233,1,4667.712148
-1907.127356,132,4667.751854
-137.560109,1,4667.7523
-165.322588,1,4667.752679
-145.31956,1,4667.753032
-150.561799,1,4667.753393
-459.356319,125,4667.789897
-150.522171,1,4667.790361
-138.654222,1,4667.790722
-145.092763,1,4667.791079
-167.190263,1,4667.791446
-137.245928,1,4667.791799
-139.772986,1,4667.792145
-151.539594,1,4667.792487
-147.84588,1,4667.792829
-160.272246,1,4667.793176
-131.633187,1,4667.79353
-140.153244,1,4667.793879
-145.116264,1,4667.794229
-2916.696331,49,4667.808683
-141.616998,1,4667.809287
-157.023935,1,4667.809847
-145.123194,1,4667.810234
-144.263715,1,4667.810595
-157.585823,1,4667.810965
-3229.09432,134,4667.853109
-146.756516,1,4667.853566
-8609.223598,302,4667.943339
-166.606079,1,4667.943822
-12112.745139,429,4668.071708
-150.081481,1,4668.072152
-138.935506,1,4668.072521
-158.710771,1,4668.072892
-14626.483922,419,4668.201155
-158.966609,1,4668.201632
-140.843843,1,4668.202027
-132.102323,1,4668.202463
-142.775907,1,4668.202943
-7396.462418,198,4669.025461
-158.097679,1,4669.025911
-130.25615,1,4669.026294
-8378.374188,257,4669.101633
-143.859841,1,4669.102076
-153.86777,1,4669.102438
-2375.09203,221,4669.168617
-161.17498,1,4669.169074
-6426.371874,132,4669.207896
-155.164779,1,4669.208314
-1900.20706,67,4669.227646
-1669.091568,29,4669.237762
-144.312783,1,4669.238175
-7478.0521,317,4669.332257
-163.189242,1,4669.332717
-3314.277254,75,4669.356147
-145.513288,1,4669.356579
-3500.949117,270,4669.434636
-1882.130166,124,4669.472597
-139.765457,1,4669.473037
-5014.591699,234,4669.540434
-149.433821,1,4669.540856
-154.231456,1,4669.54121
-3620.922324,190,4669.597328
-3067.370788,256,4670.435211
-146.329593,1,4670.435675
-3216.47592,236,4670.506308
-2898.121869,237,4670.577391
-140.4415,1,4670.577827
-137.775604,1,4670.578188
-148.529363,1,4670.578551
-141.896115,1,4670.578909
-159.541349,1,4670.579261
-146.726961,1,4670.579611
-158.954,1,4670.579976
-153.976836,1,4670.580332
-7545.981598,321,4670.675392
-14184.550848,396,4670.961563
-145.941752,1,4670.961997
-3691.986612,232,4671.033693
-143.397609,1,4671.034142
-3850.93473,216,4671.096726
-153.425968,1,4671.097153
-6149.713653,169,4671.147458
-3533.586944,201,4671.963731
-9731.092575,402,4672.083605
-7712.672504,353,4672.186939
-152.594098,1,4672.187372
-166.241883,1,4672.187735
-138.167498,1,4672.188086
-143.980313,1,4672.188441
-4065.185049,75,4672.211661
-386.181915,6,4672.213549
-5859.475051,252,4672.294162
-160.845893,1,4672.294618
-141.443898,1,4672.294983
-150.378805,1,4672.295343
-158.146841,1,4672.295707
-140.011885,1,4672.296063
-9865.247039,331,4672.395324
-131.546336,1,4672.395769
-163.961339,1,4672.396142
-5127.213739,109,4672.42983
-142.36941,1,4672.430592
-144.018377,1,4672.431037
-1514.385391,180,4672.486822
-1283.742017,103,4672.519525
-3892.780184,185,4673.377865
-6476.540569,247,4673.452009
-3873.291445,69,4673.472177
-154.400952,1,4673.472596
-3902.141503,289,4673.558993
-159.590416,1,4673.559432
-3353.912053,104,4673.589545
-146.107492,1,4673.590083
-137.865114,1,4673.590571
-6893.74718,251,4673.665577
-159.425189,1,4673.666008
-6826.202412,298,4673.75184
-148.614322,1,4673.752295
-2634.368472,191,4673.809641
-155.417117,1,4673.810211
-6315.755673,236,4673.880089
-149.983572,1,4673.880511
-12647.613183,344,4675.016209
-132.567988,1,4675.016671
-2987.239723,182,4675.071277
-141.909094,1,4675.071748
-6774.901488,155,4675.118269
-142.128558,1,4675.118713
-151.425362,1,4675.119088
-142.324227,1,4675.119453
-6138.179688,232,4675.190543
-151.301728,1,4675.191006
-145.834764,1,4675.191362
-163.649344,1,4675.191744
-12671.777445,288,4675.277959
-160.736316,1,4675.278417
-146.808745,1,4675.278802
-149.182153,1,4675.279194
-7388.005622,237,4675.350585
-7600.809293,213,4675.415183
-165.477851,81,4675.438781
-11577.342399,353,4675.547089
-156.501282,1,4675.547535
-10940.095305,389,4676.414546
-9431.895501,310,4676.507776
-140.369006,1,4676.508211
-7590.357366,376,4676.61946
-158.063137,1,4676.619894
-156.775783,1,4676.620261
-144.129217,1,4676.620627
-136.130601,1,4676.620983
-153.53078,1,4676.621343
-140.663333,1,4676.621695
-8549.820651,340,4676.722581
-3838.579893,215,4676.785236
-133.914336,1,4676.78567
-141.788897,1,4676.787249
-155.188555,1,4676.787674
-6731.292981,314,4676.878627
-130.766131,1,4676.879051
-3859.701365,126,4676.917586
-4797.909453,129,4677.73562
-141.076584,1,4677.736056
-132.023401,1,4677.736425
-139.795757,1,4677.736781
-9340.964782,238,4677.817415
-141.655093,1,4677.818304
-131.466151,1,4677.818798
-157.152392,1,4677.819203
-8386.52313,235,4677.896473
-10338.108147,337,4678.005821
-4103.740938,204,4678.067527
-161.780284,1,4678.067969
-5784.07888,134,4678.110149
-3642.111946,227,4678.181622
-4807.674602,201,4678.2446
-7437.388344,263,4678.324316
-144.034722,1,4678.324761
-5844.018159,188,4679.187387
-145.727937,1,4679.187848
-149.852902,1,4679.188236
-154.298106,1,4679.188644
-3421.011664,257,4679.267549
-4377.367951,145,4679.311897
-7239.463582,248,4679.387223
-160.347775,1,4679.387663
-779.00485,23,4679.394901
-4641.177609,210,4679.458584
-164.769677,1,4679.459026
-2931.867119,133,4679.499517
-155.165236,1,4679.499985
-958.511353,30,4679.508867
-163.277241,1,4679.509236
-3518.586595,115,4679.545482
-163.288141,1,4679.545916
-142.149755,1,4679.546291
-2965.507306,144,4679.589703
-3751.058666,235,4679.666322
-143.409464,1,4679.666781
-9455.182327,315,4679.763181
-2091.49362,220,4680.622409
-147.956525,1,4680.622896
-155.967681,1,4680.623298
-8025.242668,270,4680.70502
-144.006615,1,4680.705472
-145.377649,1,4680.705845
-5012.123468,136,4680.74596
-7229.59695,208,4680.807889
-150.313467,1,4680.808325
-134.327089,1,4680.808695
-6796.837408,355,4680.915148
-3386.709929,178,4680.966143
-162.584621,1,4680.966566
-2876.691677,52,4680.98336
-134.882097,1,4680.983801
-156.950764,1,4680.984178
-3896.059327,204,4681.044936
-141.95203,1,4681.045362
-140.815731,1,4681.045718
-155.255742,1,4681.04608
-483.324787,154,4681.09218
-144.741524,1,4681.092653
-145.369653,1,4681.093016
-147.949118,1,4681.093383
-7174.269959,282,4681.174364
-165.889047,1,4681.174788
-7805.997513,199,4682.024325
-8290.832486,323,4682.119352
-622.668745,18,4682.124611
-426.831895,9,4682.127278
-139.576093,1,4682.127637
-7974.650912,291,4682.215416
-152.742117,1,4682.215857
-145.855583,1,4682.216223
-4799.263015,239,4682.285053
-156.280682,1,4682.285466
-151.892938,1,4682.285828
-4967.008701,207,4682.346777
-145.93507,1,4682.347199
-145.228772,1,4682.347553
-150.113964,1,4682.347923
-1311.315144,179,4682.399561
-135.22396,1,4682.399987
-144.417004,1,4682.400336
-153.670616,1,4682.400699
-830.700874,20,4682.406486
-236.807115,3,4682.407412
-138.470801,1,4682.407769
-1550.16664,35,4682.417982
-155.288609,1,4682.418371
-3307.625033,90,4682.447735
-4895.004157,186,4682.503432
-157.186489,1,4682.503863
-127.306542,1,4682.504224
-10389.970553,311,4682.602528
-157.166564,1,4682.602977
-2663.285533,208,4683.416541
-10139.620914,386,4683.531373
-3120.806816,168,4683.580838
-5413.863951,284,4683.664771
-4733.138187,180,4683.717736
-13465.901317,311,4683.809561
-2096.016791,72,4683.830931
-6622.102642,252,4683.905829
-142.349197,1,4683.906268
-139.066798,1,4683.906636
-3402.585504,166,4683.955597
-159.718452,1,4683.956034
-142.883079,1,4683.956418
-633.836504,10,4683.959368
-1577.278389,145,4684.843557
-158.824688,1,4684.844001
-154.036983,1,4684.844372
-7246.326277,179,4684.898494
-3377.790218,91,4684.924742
-4328.234157,271,4685.006652
-133.282486,1,4685.007102
-160.789107,1,4685.007481
-162.518745,1,4685.007859
-142.442242,1,4685.008237
-145.439894,1,4685.008618
-142.091998,1,4685.009002
-10892.288923,350,4685.291016
-134.082978,1,4685.291638
-10166.990286,351,4685.398114
-145.355452,1,4685.398571
-152.802144,1,4685.398947
-5097.554451,94,4685.427219
-3823.25384,90,4685.454023
-154.214777,1,4685.454447
-7823.632678,187,4685.510363
-161.767113,1,4685.510821
-4709.480264,191,4685.567577
-161.494795,1,4685.568024
-4318.247914,191,4686.407458
-145.462371,1,4686.407893
-133.316726,1,4686.40826
-149.117641,1,4686.408613
-5470.164511,217,4686.473347
-137.739588,1,4686.473803
-143.055279,1,4686.474173
-134.183216,1,4686.474537
-138.996178,1,4686.474896
-4375.711426,234,4686.545819
-5846.759313,257,4686.626125
-144.507739,1,4686.626608
-150.697961,1,4686.627023
-156.567276,1,4686.627443
-2832.610837,52,4686.64463
-6854.936939,286,4686.733955
-142.84137,1,4686.734398
-511.102329,9,4686.73711
-5948.282991,143,4686.779379
-6521.717583,233,4686.85295
-147.429582,1,4686.853384
-7964.829143,346,4686.958591
-10583.801242,269,4687.812474
-161.055618,1,4687.814228
-146.401028,1,4687.814643
-143.099327,1,4687.815037
-3901.233527,200,4687.875405
-143.26224,1,4687.875849
-154.249813,1,4687.876229
-634.921649,12,4687.879823
-2235.431783,75,4687.901961
-138.144017,1,4687.902378
-7167.948421,130,4687.942064
-8919.565184,372,4688.054268
-4981.602393,190,4688.109438
-153.115275,1,4688.109859
-2134.474713,124,4688.145873
-6808.715433,299,4688.233821
-142.57414,1,4688.234244
-6879.552378,326,4688.332184
-135.43217,1,4688.332624
-145.2658,1,4688.332992
-140.511123,1,4688.333351
-138.297645,1,4688.333708
-4343.090703,271,4688.414987
-10488.266889,382,4689.325198
-129.588114,1,4689.325672
-138.480985,1,4689.326065
-152.871255,1,4689.326456
-3364.831676,186,4689.387875
-161.937293,1,4689.388318
-153.435093,1,4689.388698
-13010.635318,402,4689.521632
-158.967517,1,4689.522065
-143.030917,1,4689.522433
-10525.46136,263,4689.608651
-4247.669929,197,4689.674254
-4746.678925,216,4689.739338
-149.354237,1,4689.739776
-161.471696,1,4689.740142
-151.117618,1,4689.740515
-148.436052,1,4689.740881
-147.413581,1,4689.741235
-152.626729,1,4689.741589
-131.942671,1,4689.741936
-133.857649,1,4689.742324
-151.934438,1,4689.742682
-11242.923983,401,4690.641014
-154.348627,1,4690.641638
-147.040618,1,4690.642033
-10287.653069,313,4690.73848
-155.53232,1,4690.738965
-5417.667678,277,4690.828404
-149.19513,1,4690.828851
-4343.86333,213,4690.892031
-135.804883,1,4690.892482
-138.795091,1,4690.892862
-144.196414,1,4690.894432
-3336.930373,108,4690.926014
-14028.292668,398,4691.043514
-149.906649,1,4691.043946
-3483.830238,99,4691.07321
-158.137484,1,4691.073651
-1830.692917,126,4691.110525
-141.852742,1,4691.111015
-1972.879062,152,4691.157111
-6412.76972,215,4691.220109
-149.470528,1,4691.220536
-12994.368271,292,4692.136474
-1712.717777,50,4692.152188
-8754.186396,380,4692.268703
-158.629095,1,4692.269148
-5803.181069,317,4692.367272
-145.202619,1,4692.367698
-3961.541935,144,4692.412719
-144.444534,1,4692.413195
-133.678763,1,4692.413568
-156.890206,1,4692.413936
-161.986775,1,4692.414301
-1448.22517,122,4692.454052
-149.47276,1,4692.454518
-166.959489,1,4692.454907
-3991.305828,167,4692.505872
-2930.446795,123,4692.545764
-3772.550875,255,4692.623077
-2273.627431,125,4692.662953
-2039.343346,76,4692.6862
-9929.031654,350,4693.60572
-146.786966,1,4693.606188
-6464.201224,222,4693.674444
-153.177204,1,4693.674903
-11689.796884,428,4693.803162
-157.749635,1,4693.803607
-5381.516828,248,4693.878455
-3696.419291,88,4693.905085
-522.747674,14,4693.909352
-147.673132,1,4693.909718
-3122.904066,115,4693.944249
-153.090471,1,4693.944681
-157.554661,1,4693.945047
-150.596946,1,4693.945409
-3103.647317,237,4694.019326
-1537.541532,215,4694.085274
-147.419545,1,4694.085702
-142.952271,1,4694.086073
-2489.890325,144,4694.129035
-1085.435861,119,4694.958229
-162.160879,1,4694.958934
-158.354772,1,4694.959578
-151.997945,1,4694.959996
-5546.594545,290,4695.048174
-144.218695,1,4695.048629
-1406.758925,24,4695.057897
-135.275317,1,4695.058329
-143.096614,1,4695.058703
-132.12974,1,4695.059077
-2992.047656,120,4695.094676
-2070.958451,190,4695.151482
-144.743397,1,4695.152202
-5725.487059,327,4695.25089
-144.349988,1,4695.251453
-142.907415,1,4695.252049
-134.756058,1,4695.252459
-145.689433,1,4695.25283
-7895.294948,342,4695.356334
-5202.235927,153,4695.403419
-161.846037,1,4695.403857
-159.900228,1,4695.40422
-136.323374,1,4695.404605
-7602.132862,156,4695.450349
-4652.516788,204,4695.513914
-151.55903,1,4695.51435
-146.002251,1,4695.514704
-160.16849,1,4695.515071
-5363.979675,194,4695.573766
-4698.836848,323,4696.485994
-150.224348,1,4696.486508
-2786.163897,160,4696.539971
-6191.371837,285,4696.63483
-148.409404,1,4696.635309
-159.813896,1,4696.635717
-142.025239,1,4696.636111
-156.405961,1,4696.636512
-6212.692405,236,4696.712296
-131.972055,1,4696.71276
-9343.113004,176,4696.765878
-2331.111054,95,4696.795175
-12230.894814,311,4696.891308
-150.724983,1,4696.891987
-130.545771,1,4696.89241
-5421.922138,199,4696.961771
-151.381877,1,4696.962247
-4020.999131,263,4697.837374
-142.673204,1,4697.837836
-7932.611529,332,4697.940579
-3707.786506,187,4697.997186
-154.278601,1,4697.997627
-4243.381517,95,4698.027334
-142.386366,1,4698.027732
-2206.924357,79,4698.051121
-3457.920582,70,4698.072469
-10328.326222,334,4698.174685
-149.933576,1,4698.175131
-147.515628,1,4698.175508
-151.358169,1,4698.175871
-12972.537699,363,4698.286269
-3201.416135,171,4698.3371
-142.944761,1,4698.337516
-3971.696025,243,4698.411101
-159.368022,1,4698.411757
-6225.101651,204,4699.278732
-141.927319,1,4699.279212
-12792.711917,349,4699.61414
-4862.747755,167,4699.666805
-132.505143,1,4699.667265
-160.509327,1,4699.667652
-139.950118,1,4699.66803
-159.831803,1,4699.668411
-152.699507,1,4699.668794
-4565.574279,209,4699.734146
-1187.272595,153,4699.781245
-146.085772,1,4699.781705
-8489.034243,298,4699.87412
-151.612355,1,4699.874562
-11346.378113,357,4699.981461
-3575.858193,203,4700.042967
-10235.529472,339,4700.92604
-10222.84542,357,4701.039748
-7496.098296,218,4701.105099
-141.376527,1,4701.105534
-160.169582,1,4701.105906
-141.742554,1,4701.106261
-6587.753478,279,4701.19021
-7818.278918,357,4701.296968
-162.762617,1,4701.297396
-143.289448,1,4701.297758
-145.233804,1,4701.298123
-4364.983371,82,4701.324148
-1264.473064,98,4701.357594
-141.527604,1,4701.358067
-153.076294,1,4701.358462
-5311.521542,258,4701.443475
-154.730691,1,4701.443924
-2676.607987,78,4701.467695
-3660.857346,256,4702.385472
-157.050185,1,4702.385912
-6576.524607,177,4702.441607
-7836.352722,290,4702.531478
