Step,Time,X,Y,Z,Vx,Vy,Vz,Roll,Pitch,Yaw,Thrust,GimbalYaw,GimbalPitch,Mass,Reward
1080,10.81,462.2028576297816,6.436738740682136e-15,405.34655899999996,-8.010199310376647,3.626820622752198e-15,-17.512200000000014,2.5444437451708134e-14,90.0,179.99999999999997,23334529.649656124,0.0,-0.0,7484678.28548492,-0.1373376279267783
1081,10.82,462.1225995901588,6.4731918839767064e-15,405.17135599999995,-8.041408614181849,3.6638424574989555e-15,-17.528400000000016,2.5444437451708134e-14,90.0,179.99999999999997,23406984.095762763,0.0,-0.0,7484582.844163429,-0.13776304258169675
1082,10.83,462.042028974487,6.510016871694705e-15,404.99599099999995,-8.072714520187548,3.7011922214622516e-15,-17.544600000000017,2.5444437451708134e-14,90.0,179.99999999999997,23479435.765454516,0.0,-0.0,7484487.107422285,-0.13818909522638143
1083,10.84,461.96114481676267,6.547217091398819e-15,404.82046399999996,-8.104117024680416,3.738892285050569e-15,-17.560800000000018,2.5444437451708134e-14,90.0,179.99999999999997,23551884.650152225,0.0,-0.0,7484391.075272845,-0.13861578772653535
1084,10.85,461.87994615101957,6.584796135294696e-15,404.644775,-8.135616123935693,3.7769593141990686e-15,-17.57700000000002,2.5444437451708134e-14,90.0,179.99999999999997,23624330.74127731,0.0,-0.0,7484294.7477265,-0.13904312194463958
1085,10.86,461.7984320113288,6.6227577433467155e-15,404.46892399999996,-8.167211814217177,3.8154062786401774e-15,-17.59320000000002,2.5444437451708134e-14,90.0,179.99999999999997,23696774.03025173,0.0,-0.0,7484198.124794674,-0.13947109973991043
1086,10.870000000000001,461.71660143179884,6.6611057302575345e-15,404.29291099999995,-8.198904091777234,3.854233872477122e-15,-17.609400000000022,2.5444437451708134e-14,90.0,179.99999999999997,23769214.508497994,0.0,-0.0,7484101.206488829,-0.13989972296825648
1087,10.88,461.63445344657566,6.6998438502282156e-15,404.11673599999995,-8.23069295285679,3.893429699772655e-15,-17.625600000000023,2.5444437451708134e-14,90.0,179.99999999999997,23841652.167439174,0.0,-0.0,7484003.99282046,-0.1403289934822366
1088,10.89,461.55198708984295,6.738975683784622e-15,403.94039899999996,-8.262578393685338,3.932974484927526e-15,-17.641800000000025,2.5444437451708134e-14,90.0,179.99999999999997,23914086.99849889,0.0,-0.0,7483906.483801099,-0.14075891313101752
1089,10.9,461.4692013958221,6.778504696120606e-15,403.7639,-8.294560410480935,3.972866943381737e-15,-17.658000000000026,2.5444437451708134e-14,90.0,179.99999999999997,23986518.993101336,0.0,-0.0,7483808.679442309,-0.14118948376033247
1090,10.91,461.38609539877245,6.818434429062452e-15,403.58723899999995,-8.326638999450207,4.013121957938422e-15,-17.674200000000027,2.5444437451708134e-14,90.0,179.99999999999997,24058948.14267125,0.0,-0.0,7483710.579755693,-0.1416207072124398
1091,10.92,461.30266813299124,6.858768604464263e-15,403.41041599999994,-8.358814156788343,4.053758731664101e-15,-17.69040000000003,2.5444437451708134e-14,90.0,179.99999999999997,24131374.43863395,0.0,-0.0,7483612.184752885,-0.142052585326082
1092,10.93,461.2189186328139,6.89951115512346e-15,403.23343099999994,-8.391085878679105,4.094800117334718e-15,-17.70660000000003,2.5444437451708134e-14,90.0,179.99999999999997,24203797.872415304,0.0,-0.0,7483513.494445556,-0.14248511993644497
1093,10.94,461.134845932614,6.940666240230865e-15,403.05628399999995,-8.423454161294819,4.136270301047726e-15,-17.72280000000003,2.5444437451708134e-14,90.0,179.99999999999997,24276218.43544174,0.0,-0.0,7483414.508845411,-0.1429183128751178
1094,10.950000000000001,461.05044939104425,6.982237884072978e-15,402.87897499999997,-8.45585415265482,4.178058467374907e-15,-17.739000000000033,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7483315.426276604,-0.143251812613015
1095,10.96,460.9657288495609,7.02422747557649e-15,402.70150399999994,-8.488254144014823,4.2198598333274925e-15,-17.755200000000034,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7483216.343707796,-0.14353662923497607
1096,10.97,460.88068430816395,7.066635114766292e-15,402.52387099999993,-8.520654135374825,4.261668004632888e-15,-17.771400000000035,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7483117.261138989,-0.1438216948990897
1097,10.98,460.7953157668534,7.1094608242155e-15,402.3460759999999,-8.553054126734827,4.303473885208922e-15,-17.787600000000037,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7483018.178570181,-0.1441070085084284
1098,10.99,460.70962322562923,7.152704597916597e-15,402.16811899999993,-8.585454118094829,4.345280855010336e-15,-17.803800000000038,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7482919.096001374,-0.14439256897143093
1099,11.0,460.6236066844915,7.196366448493047e-15,401.98999999999995,-8.61785410945483,4.387089260279793e-15,-17.82000000000004,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7482820.013432566,-0.14467837520187715
1100,11.01,460.53726614344015,7.240446377319572e-15,401.8117189999999,-8.650254100814832,4.428896505025222e-15,-17.83620000000004,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7482720.930863759,-0.14496442611886293
1101,11.02,460.4506016024752,7.284944367732911e-15,401.6332759999999,-8.682654092174834,4.470701577642598e-15,-17.852400000000042,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7482621.848294951,-0.1452507206467749
1102,11.03,460.36361306159665,7.329860394071764e-15,401.4546709999999,-8.715054083534836,4.51250369012798e-15,-17.868600000000043,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7482522.7657261435,-0.14553725771526577
1103,11.040000000000001,460.2763005208045,7.375194424133693e-15,401.2759039999999,-8.747454074894838,4.5543023222578306e-15,-17.884800000000045,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7482423.683157336,-0.14582403625922882
1104,11.05,460.18866398009874,7.420946431727784e-15,401.09697499999993,-8.77985406625484,4.596099196560375e-15,-17.901000000000046,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7482324.600588528,-0.14611105521877354
1105,11.06,460.1007034394794,7.467116411209703e-15,400.9178839999999,-8.812254057614842,4.637896699823375e-15,-17.917200000000047,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7482225.518019721,-0.1463983135392004
1106,11.07,460.01241889894646,7.513704372837985e-15,400.7386309999999,-8.844654048974844,4.679695625833016e-15,-17.93340000000005,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7482126.435450913,-0.14668581017097615
1107,11.08,459.9238103584999,7.560710322990156e-15,400.5592159999999,-8.877054040334846,4.7214944046011836e-15,-17.94960000000005,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7482027.352882106,-0.14697354406970925
1108,11.09,459.8348778181398,7.608134262763321e-15,400.3796389999999,-8.909454031694848,4.7632935500318805e-15,-17.96580000000005,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7481928.270313298,-0.14726151419612496
1109,11.1,459.745621277866,7.655976198542353e-15,400.1998999999999,-8.94185402305485,4.8050936057744566e-15,-17.982000000000053,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7481829.187744491,-0.14754971951604107
1110,11.11,459.65604073767867,7.704236159924663e-15,400.0199989999999,-8.974254014414852,4.846898670687548e-15,-17.998200000000054,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7481730.105175683,-0.14783815900034303
1111,11.120000000000001,459.5661361975777,7.752914225212254e-15,399.8399359999999,-9.006654005774854,4.888714386830714e-15,-18.014400000000055,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7481631.022606876,-0.14812683162495985
1112,11.13,459.47590765756314,7.802010497264192e-15,399.6597109999999,-9.039053997134856,4.93054002355682e-15,-18.030600000000057,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7481531.940038068,-0.14841573637083935
1113,11.14,459.385355117635,7.851525063758915e-15,399.4793239999999,-9.071453988494858,4.972373275387677e-15,-18.046800000000058,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7481432.857469261,-0.14870487222392426
1114,11.15,459.29447857779326,7.901457974732723e-15,399.2987749999999,-9.10385397985486,5.0142089193738275e-15,-18.06300000000006,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7481333.774900453,-0.14899423817512747
1115,11.16,459.2032780380379,7.95180922650194e-15,399.11806399999995,-9.136253971214861,5.056041434469325e-15,-18.07920000000006,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7481234.692331646,-0.14928383322030842
1116,11.17,459.11175349836896,8.002578759444808e-15,398.9371909999999,-9.168653962574863,5.0978651541044064e-15,-18.09540000000006,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7481135.609762838,-0.14957365636024844
1117,11.18,459.0199049587864,8.053766468269293e-15,398.7561559999999,-9.201053953934865,5.139676610792608e-15,-18.111600000000056,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7481036.527194031,-0.1498637066006273
1118,11.19,458.92773241929024,8.10537223456876e-15,398.5749589999999,-9.233453945294867,5.1814766491009894e-15,-18.127800000000057,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7480937.444625223,-0.15015398295199892
1119,11.200000000000001,458.8352358798805,8.157396006344843e-15,398.39359999999994,-9.26585393665487,5.223277706115499e-15,-18.14400000000006,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7480838.3620564155,-0.15044448442976718
1120,11.21,458.74241534055716,8.209837812565465e-15,398.21207899999996,-9.298253928014871,5.265083538008757e-15,-18.16020000000006,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7480739.279487608,-0.15073521005416296
1121,11.22,458.6492708013202,8.262697723675232e-15,398.03039599999994,-9.330653919374873,5.306898683944637e-15,-18.17640000000006,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7480640.1969188005,-0.15102615885021953
1122,11.23,458.55580226216966,8.315975840069456e-15,397.84855099999993,-9.363053910734875,5.3487245949003225e-15,-18.192600000000063,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7480541.114349993,-0.15131732984774954
1123,11.24,458.4620097231055,8.369672225270527e-15,397.66654399999993,-9.395453902094877,5.390552445313779e-15,-18.208800000000064,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7480442.031781185,-0.15160872208132098
1124,11.25,458.36789318412775,8.423786851248838e-15,397.48437499999994,-9.427853893454879,5.432372750348519e-15,-18.225000000000062,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7480342.949212378,-0.15190033459023414
1125,11.26,458.2734526452364,8.47831962705802e-15,397.30204399999997,-9.46025388481488,5.474182411487997e-15,-18.241200000000063,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7480243.86664357,-0.15219216641849773
1126,11.27,458.1786881064314,8.533270457926164e-15,397.11955099999994,-9.492653876174883,5.515983762140772e-15,-18.257400000000064,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7480144.784074763,-0.15248421661480588
1127,11.28,458.0835995677129,8.588639290280948e-15,396.93689599999993,-9.525053867534885,5.557782708816029e-15,-18.273600000000066,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7480045.701505955,-0.15277648423251472
1128,11.290000000000001,457.98818702908073,8.644426151963831e-15,396.75407899999993,-9.557453858894887,5.599589627760581e-15,-18.289800000000067,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7479946.618937148,-0.15306896832961908
1129,11.3,457.892450490535,8.700631148739549e-15,396.57109999999994,-9.589853850254888,5.641409727383047e-15,-18.30600000000007,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7479847.53636834,-0.15336166796872971
1130,11.31,457.79638995207563,8.757254403422494e-15,396.38795899999997,-9.62225384161489,5.6832412092059975e-15,-18.32220000000007,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7479748.453799533,-0.15365458221705003
1131,11.32,457.7000054137027,8.814295972311077e-15,396.20465599999994,-9.654653832974892,5.725072568510665e-15,-18.33840000000007,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7479649.371230725,-0.15394771014635317
1132,11.33,457.60329687541616,8.871755819796476e-15,396.02119099999993,-9.687053824334894,5.7668969285689255e-15,-18.354600000000072,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7479550.288661918,-0.15424105083295914
1133,11.34,457.506264337216,8.929633885599755e-15,395.83756399999993,-9.719453815694896,5.808716232087052e-15,-18.370800000000074,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7479451.20609311,-0.15453460335771219
1134,11.35,457.4089077991023,8.987930150428348e-15,395.65377499999994,-9.751853807054898,5.850536733631669e-15,-18.387000000000075,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7479352.123524303,-0.1548283668059579
1135,11.36,457.3112272610749,9.046644620800457e-15,395.46982399999996,-9.7842537984149,5.892357340790068e-15,-18.403200000000076,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7479253.040955495,-0.1551223402675207
1136,11.370000000000001,457.213222723134,9.105777283436376e-15,395.28571099999994,-9.816653789774902,5.934175186393595e-15,-18.419400000000078,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7479153.958386688,-0.15541652283668117
1137,11.38,457.1148941852794,9.165328113809842e-15,395.1014359999999,-9.849053781134904,5.975990888299586e-15,-18.43560000000008,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7479054.87581788,-0.1557109136121539
1138,11.39,457.01624164751127,9.225297070947465e-15,394.9169989999999,-9.881453772494906,6.017800539224882e-15,-18.45180000000008,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7478955.7932490725,-0.15600551169706472
1139,11.4,456.91726510982954,9.285684086477035e-15,394.7323999999999,-9.913853763854908,6.059602566689163e-15,-18.46800000000008,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7478856.710680265,-0.1563003161989288
1140,11.41,456.8179645722342,9.346489088719065e-15,394.54763899999995,-9.94625375521491,6.10139788171692e-15,-18.484200000000083,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7478757.628111457,-0.15659532622962824
1141,11.42,456.71834003472526,9.407712014131278e-15,394.3627159999999,-9.978653746574912,6.143187200725647e-15,-18.500400000000084,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7478658.54554265,-0.15689054090538984
1142,11.43,456.6183914973027,9.469352850238565e-15,394.1776309999999,-10.011053737934914,6.184980020731578e-15,-18.516600000000086,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7478559.462973842,-0.1571859593467633
1143,11.44,456.51811895996656,9.531411681609382e-15,393.9923839999999,-10.043453729294916,6.2267862534316146e-15,-18.532800000000087,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7478460.380405035,-0.1574815806785993
1144,11.450000000000001,456.4175224227168,9.593888677405025e-15,393.8069749999999,-10.075853720654917,6.268612905696976e-15,-18.54900000000009,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7478361.297836227,-0.1577774040300272
1145,11.46,456.31660188555344,9.656784023981501e-15,393.6214039999999,-10.10825371201492,6.3104564095982705e-15,-18.56520000000009,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7478262.21526742,-0.158073428534434
1146,11.47,456.2153573484765,9.720097864251664e-15,393.4356709999999,-10.140653703374921,6.352311644434324e-15,-18.58140000000009,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7478163.132698612,-0.15836965332944186
1147,11.48,456.11378881148596,9.78383030413869e-15,393.2497759999999,-10.173053694734923,6.394176332971018e-15,-18.597600000000092,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7478064.050129805,-0.15866607755688716
1148,11.49,456.01189627458183,9.847981404371133e-15,393.0637189999999,-10.205453686094925,6.436043713517609e-15,-18.613800000000094,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7477964.967560997,-0.1589627003627983
1149,11.5,455.90967973776407,9.912551168944373e-15,392.8774999999999,-10.237853677454927,6.4779092011306015e-15,-18.63000000000009,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7477865.88499219,-0.15925952089737497
1150,11.51,455.8071392010327,9.977539522543706e-15,392.6911189999999,-10.270253668814929,6.519761518735838e-15,-18.64620000000009,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7477766.802423382,-0.15955653831496636
1151,11.52,455.70427466438775,1.0042946320475608e-14,392.5045759999999,-10.302653660174931,6.561598067644604e-15,-18.662400000000087,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7477667.719854575,-0.15985375177405003
1152,11.53,455.6010861278292,1.0108771416983428e-14,392.31787099999985,-10.335053651534933,6.603421233919374e-15,-18.67860000000009,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7477568.637285767,-0.16015116043721067
1153,11.540000000000001,455.4975735913571,1.017501473537696e-14,392.13100399999985,-10.367453642894935,6.645242444786847e-15,-18.69480000000009,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7477469.55471696,-0.16044876347111908
1154,11.55,455.3937370549713,1.0241676317980396e-14,391.94397499999985,-10.399853634254937,6.687074075900552e-15,-18.71100000000009,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7477370.472148152,-0.16074656004651108
1155,11.56,455.289576518672,1.0308756280378173e-14,391.75678399999987,-10.432253625614939,6.728918403654817e-15,-18.727200000000092,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7477271.389579345,-0.16104454933816675
1156,11.57,455.185091982459,1.0376254754437552e-14,391.5694309999999,-10.46465361697494,6.770776408221142e-15,-18.743400000000094,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7477172.307010537,-0.16134273052488934
1157,11.58,455.0802834463325,1.0444171870048083e-14,391.3819159999999,-10.497053608334943,6.812646713885061e-15,-18.759600000000095,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7477073.2244417295,-0.1616411027894849
1158,11.59,454.9751509102923,1.0512507712204106e-14,391.19423899999987,-10.529453599694945,6.854521717319403e-15,-18.775800000000096,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7476974.141872922,-0.16193966531874115
1159,11.6,454.86969437433856,1.0581262311509562e-14,391.00639999999987,-10.561853591054946,6.896398143771795e-15,-18.792000000000098,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7476875.059304114,-0.16223841730340743
1160,11.61,454.76391383847124,1.0650435683316939e-14,390.8183989999999,-10.594253582414948,6.9382762177036625e-15,-18.8082000000001,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7476775.976735307,-0.16253735793817378
1161,11.620000000000001,454.6578093026903,1.0720027814591714e-14,390.6302359999999,-10.62665357377495,6.980150037251199e-15,-18.8244000000001,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7476676.894166499,-0.16283648642165083
1162,11.63,454.55138076699575,1.0790038638412443e-14,390.4419109999999,-10.659053565134952,7.0220147268947364e-15,-18.840600000000098,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7476577.811597692,-0.16313580195634925
1163,11.64,454.4446282313876,1.0860468032673754e-14,390.2534239999999,-10.691453556494954,7.063864125367467e-15,-18.856800000000096,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7476478.729028884,-0.16343530374865978
1164,11.65,454.33755169586584,1.0931315821911986e-14,390.0647749999999,-10.723853547854956,7.105693722278801e-15,-18.873000000000093,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7476379.646460077,-0.16373499100883293
1165,11.66,454.23015116043047,1.1002581812012434e-14,389.8759639999999,-10.756253539214958,7.147504297810715e-15,-18.88920000000009,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7476280.563891269,-0.16403486295095904
1166,11.67,454.1224266250815,1.1074265826441651e-14,389.6869909999999,-10.78865353057496,7.189298588032662e-15,-18.90540000000009,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7476181.481322462,-0.16433491879294826
1167,11.68,454.014378089819,1.1146367746908687e-14,389.4978559999999,-10.821053521934962,7.23108550537435e-15,-18.92160000000009,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7476082.398753654,-0.16463515775651058
1168,11.69,453.90600555464283,1.1218887498285785e-14,389.3085589999999,-10.853453513294964,7.272915835946824e-15,-18.937800000000088,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7475983.316184847,-0.16493557906713624
1169,11.700000000000001,453.7973090195531,1.1291827034868464e-14,389.1190999999999,-10.885853504654966,7.315037305835041e-15,-18.954000000000086,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7475884.233616039,-0.16523618195407594
1170,11.71,453.68828848454973,1.1365189129069769e-14,388.9294789999999,-10.918253496014968,7.357423481065733e-15,-18.970200000000087,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7475785.151047232,-0.16553696565032128
1171,11.72,453.5789439496328,1.1438976300285943e-14,388.7396959999999,-10.95065348737497,7.400048890329983e-15,-18.98640000000009,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7475686.068478424,-0.16583792939258504
1172,11.73,453.4692754148022,1.1513190847514469e-14,388.5497509999999,-10.983053478734972,7.442898118132154e-15,-19.00260000000009,5.088887490341627e-14,90.0,179.99999999999994,24300000.0,0.0,-0.0,7475586.985909617,-0.1661390724212821
1173,11.74,453.35928288005806,1.1587835037786083e-14,388.3596439999999,-11.015453470094974,7.485980580306642e-15,-19.01880000000009,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7475487.903340809,-0.1664403939805097
1174,11.75,453.24896634540033,1.1662911322749897e-14,388.1693749999999,-11.047853461454975,7.52932096534955e-15,-19.035000000000093,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7475388.8207720015,-0.16674189331802847
1175,11.76,453.138325810829,1.1738422365187441e-14,387.9789439999999,-11.080253452814977,7.572932139038445e-15,-19.051200000000094,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7475289.738203194,-0.1670435696852432
1176,11.77,453.02736127634404,1.1814370853281672e-14,387.7883509999999,-11.11265344417498,7.6168081469138e-15,-19.067400000000095,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7475190.655634386,-0.1673454223371836
1177,11.78,452.91607274194547,1.1890759387365526e-14,387.5975959999999,-11.145053435534981,7.660941541415207e-15,-19.083600000000096,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7475091.573065579,-0.16764745053248553
1178,11.790000000000001,452.8044602076333,1.1967590528116749e-14,387.4066789999999,-11.177453426894983,7.705328492534496e-15,-19.099800000000098,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7474992.490496771,-0.16794965353337177
1179,11.8,452.69252367340755,1.2044866805279696e-14,387.2155999999999,-11.209853418254985,7.749969898574935e-15,-19.1160000000001,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7474893.407927964,-0.16825203060563365
1180,11.81,452.5802631392682,1.212259076564541e-14,387.0243589999999,-11.242253409614987,7.79486249804282e-15,-19.1322000000001,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7474794.325359156,-0.16855458101861182
1181,11.82,452.46767860521527,1.2200764855511103e-14,386.8329559999999,-11.274653400974989,7.839993085954484e-15,-19.148400000000102,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7474695.242790349,-0.16885730404517796
1182,11.83,452.3547700712487,1.2279391339089408e-14,386.6413909999999,-11.307053392334991,7.885336246358838e-15,-19.164600000000103,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7474596.160221541,-0.16916019896171608
1183,11.84,452.2415375373686,1.2358472196093784e-14,386.44966399999987,-11.339453383694993,7.930863636360506e-15,-19.180800000000104,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7474497.077652734,-0.16946326504810388
1184,11.85,452.1279810035748,1.2438009149195954e-14,386.25777499999987,-11.371853375054995,7.97655311732533e-15,-19.197000000000106,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7474397.995083926,-0.16976650158769474
1185,11.86,452.01410046986746,1.2518003799464114e-14,386.0657239999999,-11.404253366414997,8.022406223700677e-15,-19.213200000000107,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7474298.912515119,-0.17006990786729898
1186,11.870000000000001,451.8998959362465,1.2598457892749033e-14,385.8735109999999,-11.436653357774999,8.068445745212371e-15,-19.22940000000011,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7474199.829946311,-0.170373483177166
1187,11.88,451.7853674027119,1.2679373413948265e-14,385.68113599999987,-11.469053349135,8.114694768283068e-15,-19.24560000000011,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7474100.747377504,-0.1706772268109658
1188,11.89,451.6705148692638,1.2760752551258116e-14,385.48859899999985,-11.501453340495003,8.161170630319059e-15,-19.26180000000011,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7474001.664808696,-0.17098113806577134
1189,11.9,451.55533833590204,1.2842597576198208e-14,385.29589999999985,-11.533853331855004,8.207869187451065e-15,-19.27800000000011,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7473902.582239889,-0.1712852162420401
1190,11.91,451.4398378026267,1.292491056545335e-14,385.10303899999985,-11.566253323215006,8.254754090034868e-15,-19.294200000000107,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7473803.499671081,-0.1715894606435966
1191,11.92,451.3240132694377,1.300769307008888e-14,384.91001599999987,-11.598653314575008,8.301760950938506e-15,-19.310400000000104,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7473704.417102274,-0.1718938705776144
1192,11.93,451.2078647363352,1.3090945967973373e-14,384.71683099999984,-11.63105330593501,8.348823883326526e-15,-19.326600000000102,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7473605.334533466,-0.1721984453545985
1193,11.94,451.09139220331906,1.3174669593031246e-14,384.5234839999998,-11.663453297295012,8.395901831548203e-15,-19.342800000000103,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,-0.0,7473506.2519646585,-0.1725031842883675
1194,11.950000000000001,450.9745956703893,1.3258864015972434e-14,384.3299749999998,-11.695853288655014,8.442983189774429e-15,-19.359000000000105,2.5444437451708134e-14,90.0,179.99999999999997,24300000.0,0.0,0.0,7473407.169395851,-0.17280808669603626
