Step,Time,X,Y,Z,Vx,Vy,Vz,Roll,Pitch,Yaw,Thrust,GimbalYaw,GimbalPitch,Mass,Reward
492,4.93,476.057395160913,5.0759031741189565e-15,477.8649918698686,-6.600771288692075,1.8393042832703496e-15,-8.780120705451683,5.2068660516590155e-25,58.80687822211815,179.99999999999997,6065136.403497527,0.0,-22.50098518815355,7487797.989943653,-0.01936471457110775
493,4.94,475.9913635408102,5.0943076318822105e-15,477.77714227199726,-6.605551553254322,1.8415867066289234e-15,-8.789798005114006,5.244125039236436e-25,58.670076663845535,179.99999999999997,6065116.371854359,0.0,-22.421751861668266,7487773.2596016675,-0.019470275349844676
494,4.95,475.9252841507835,5.112734898255472e-15,477.6891959249285,-6.610325279944658,1.8438660083629034e-15,-8.799470551471622,5.281389121884688e-25,58.53360703876106,179.99999999999997,6065096.340277351,0.0,-22.342710961332976,7487748.529341361,-0.019575761866032354
495,4.96,475.85915705605197,5.131184942098718e-15,477.6011528760288,-6.615092497335641,1.8461422021147713e-15,-8.809138375381938,5.318632703079644e-25,58.39746823342324,179.99999999999997,6065076.308766503,0.0,-22.263861844617505,7487723.799162732,-0.019681174540292917
496,4.97,475.7929823216486,5.149657732360801e-15,477.51301317242917,-6.619853214967678,1.848415292439754e-15,-8.818801493688557,5.355830571680617e-25,58.261659135536945,179.99999999999997,6065056.277321814,0.0,-22.185203868200098,7487699.06906578,-0.019786513566904404
497,4.98,475.7267600125733,5.168153238006297e-15,477.4247768611383,-6.624607431356352,1.8506852786290763e-15,-8.8284599151566,5.393038136280571e-25,58.12617863583394,179.99999999999997,6065036.245943283,0.0,-22.10673638942135,7487674.339050506,-0.019891779009396315
498,4.99,475.66049019385736,5.186671427984894e-15,477.336443989089,-6.629355143022758,1.8529521590216656e-15,-8.838113647089193,5.430230015079001e-25,57.991025628856725,179.99999999999997,6065016.21463091,0.0,-22.028458767370722,7487649.60911691,-0.019996970907701417
499,5.0,475.5941729305488,5.205212271238228e-15,477.24801460312807,-6.634096350744266,1.8552159339886824e-15,-8.847762699864028,5.467407747936177e-25,57.85619901277801,179.99999999999997,6064996.183384698,0.0,-21.950370363339445,7487624.87926499,-0.020102089351956204
500,5.01,475.52780828765583,5.223775736726934e-15,477.15948874997565,-6.638831061755499,1.857476606984421e-15,-8.857407088497869,5.504572843182098e-25,57.72169768869911,179.99999999999997,6064976.152204642,0.0,-21.872470540716186,7487600.149494746,-0.020207134508205743
501,5.0200000000000005,475.46139633008596,5.2423617934598105e-15,477.0708664761812,-6.643559288651534,1.8597341840226254e-15,-8.867046831817701,5.541805831793657e-25,57.58752055989489,179.99999999999997,6064956.121090745,0.0,-21.79475866458171,7487575.419806179,-0.02031210660517184
502,5.03,475.3949371226049,5.26097041051325e-15,476.98214782809526,-6.648281046694282,1.861988672390376e-15,-8.876681950491692,5.579002273920251e-25,57.45366653130944,179.99999999999997,6064936.0900430055,0.0,-21.717234101272606,7487550.690199288,-0.020417005902327215
503,5.04,475.3284307298241,5.279601557037394e-15,476.89333285186063,-6.6529963511605885,1.8642400793818925e-15,-8.886312465110281,5.616320838701613e-25,57.32013450939348,179.99999999999997,6064916.059061423,0.0,-21.6398962180899,7487525.960674072,-0.020521832658631264
504,5.05,475.26187721620937,5.298255202251853e-15,476.80442159341993,-6.6577052157151035,1.866488411521622e-15,-8.895938395021004,5.6535269230759225e-25,57.186923402210645,179.99999999999997,6064896.028145999,0.0,-21.562744383205125,7487501.231230533,-0.02062658711345161
505,5.0600000000000005,475.19527664610007,5.316931315436649e-15,476.71541409852995,-6.662407652020791,1.8687336743782554e-15,-8.905559758059988,5.690882744975215e-25,57.054032119665855,179.99999999999997,6064875.997296732,0.0,-21.485777965721706,7487476.501868667,-0.020731269482085743
506,5.07,475.12862908372693,5.335629865923644e-15,476.62631041277524,-6.667103670250431,1.870975872808967e-15,-8.915176570928983,5.728232711649794e-25,56.92145957372187,179.99999999999997,6064855.966513621,0.0,-21.40899633580694,7487451.772588478,-0.02083587996184988
507,5.08,475.0619345932229,5.354350823091454e-15,476.53711058157637,-6.671793279954478,1.8732150113737896e-15,-8.924788849822274,5.765552370647479e-25,56.78920467852513,179.99999999999997,6064835.935796668,0.0,-21.332398864817083,7487427.043389963,-0.020940418742301042
508,5.09,474.995193238625,5.3730941563643964e-15,476.4478146501921,-6.676476490818942,1.8754510946974777e-15,-8.9343966109691,5.8028689994528435e-25,56.65726635042842,179.99999999999997,6064815.9051458705,0.0,-21.255984925370075,7487402.314273123,-0.021044886014120315
509,5.1000000000000005,474.92840508387104,5.391859835214244e-15,476.35842266371736,-6.681153313070575,1.8776841276629757e-15,-8.943999870920512,5.84026070290309e-25,56.52564350794083,179.99999999999997,6064795.87456123,0.0,-21.179753891358644,7487377.585237956,-0.021149281973834935
510,5.11,474.8615701927935,5.41064782916302e-15,476.26893466708,-6.685823757514349,1.8799141154293094e-15,-8.953598646573116,5.877625862301883e-25,56.394335071651206,179.99999999999997,6064775.8440427445,0.0,-21.103705137921366,7487352.856284464,-0.02125360682423054
511,5.12,474.7946886291148,5.429458107785341e-15,476.17935070503745,-6.690487835332626,1.8821410633357027e-15,-8.963192955024304,5.915042276669988e-25,56.263339964163215,179.99999999999997,6064755.813590416,0.0,-21.027838041398475,7487328.127412644,-0.021357860771987036
512,5.13,474.7277604564446,5.448290640709563e-15,476.0896708221762,-6.695145557814671,1.884364976772421e-15,-8.972782813379853,5.952383911219923e-25,56.13265711006084,179.99999999999997,6064735.783204243,0.0,-20.952151979294303,7487303.398622499,-0.0214620440245174
513,5.14,474.66078573828037,5.467145397617758e-15,475.9998950629122,-6.699796936145585,1.8865858610799858e-15,-8.982368238605245,5.989728512234811e-25,56.00228543590423,179.99999999999997,6064715.752884224,0.0,-20.876646330257376,7487278.669914026,-0.02156615678751292
514,5.15,474.5937645380084,5.48602234824494e-15,475.91002347149276,-6.704441981310928,1.888803721503648e-15,-8.991949247459683,6.027102419764179e-25,55.87222387024463,179.99999999999997,6064695.722630361,0.0,-20.801320474077997,7487253.941287227,-0.02167019926384406
515,5.16,474.5266969189062,5.5049214623781065e-15,475.8200560919987,-6.709080704107684,1.8910185631986254e-15,-9.001525856505257,6.064481433139079e-25,55.74247134364392,179.99999999999997,6064675.692442655,0.0,-20.7261737916969,7487229.2127421,-0.021774171653699548
516,5.17,474.45958294414413,5.523842709855496e-15,475.72999296834587,-6.7137131152158975,1.893230391264298e-15,-9.011098082158428,6.101941702541616e-25,55.61302678868858,179.99999999999997,6064655.662321101,0.0,-20.651205665216487,7487204.484278644,-0.021878074155427543
517,5.18,474.39242267678577,5.5427860605662296e-15,475.6398341442865,-6.718339225280157,1.8954392107831172e-15,-9.020665940747879,6.139433738487709e-25,55.48388913999374,179.99999999999997,6064635.632265703,0.0,-20.576415477908956,7487179.755896862,-0.02198190696648611
518,5.19,474.3252161797883,5.561751484450289e-15,475.5495796634098,-6.722959044966316,1.897645026847687e-15,-9.03022944855453,6.176983232731096e-25,55.35505733419861,179.99999999999997,6064615.602276458,0.0,-20.50180261421861,7487155.02759675,-0.022085670284102632
519,5.2,474.25796351600195,5.580738951498679e-15,475.45922956914234,-6.727572584981706,1.899847844570418e-15,-9.039788621825814,6.214491713794446e-25,55.22653030995684,179.99999999999997,6064595.572353368,0.0,-20.4273664597592,7487130.29937831,-0.022189364305508413
520,5.21,474.19066474816975,5.599748431753612e-15,475.36878390474834,-6.732179856065387,1.9020476690788702e-15,-9.049343476769007,6.252084144978245e-25,55.09830700792662,179.99999999999997,6064575.542496432,0.0,-20.3531064013084,7487105.571241542,-0.022292989227826382
521,5.22,474.1233199389273,5.618779895308605e-15,475.27824271333026,-6.73678086896374,1.9042445055040986e-15,-9.058894029534509,6.289687029381801e-25,54.970386370762796,179.99999999999997,6064555.512705649,0.0,-20.279021826802047,7487080.843186444,-0.022396545247790778
522,5.23,474.0559291508028,5.63783331230845e-15,475.1876060378295,-6.741375634406271,1.9064383589691065e-15,-9.068440296199416,6.327301388111987e-25,54.84276734311206,179.99999999999997,6064535.48298102,0.0,-20.205112125329617,7487056.115213017,-0.022500032561470262
523,5.24,473.98849244621726,5.6569086529490974e-15,475.09687392102694,-6.745964163090618,1.9086292345816735e-15,-9.077982292757609,6.364903771508892e-25,54.715448871610576,179.99999999999997,6064515.453322544,0.0,-20.131376687131414,7487031.38732126,-0.02260345136409879
524,5.25,473.92100988748496,5.6760058874774915e-15,475.00604640554405,-6.7505464656787115,1.910817137432523e-15,-9.087520035117613,6.402519768742508e-25,54.58842990488262,179.99999999999997,6064495.423730221,0.0,-20.057814903597222,7487006.659511173,-0.02270680185003504
525,5.26,473.8534815368136,5.695124986191406e-15,474.91512353384365,-6.755122552801137,1.913002072597409e-15,-9.09705353910611,6.440101743450698e-25,54.4617093935392,179.99999999999997,6064475.39420405,0.0,-19.98442616726551,7486981.931782757,-0.0228100842128163
526,5.2700000000000005,473.78590745630487,5.71426591943931e-15,474.8241053482306,-6.759692435064761,1.9151840451407645e-15,-9.10658282047364,6.47767531689634e-25,54.335286290175745,179.99999999999997,6064455.364744034,0.0,-19.91120987182265,7486957.20413601,-0.022913298645249422
527,5.28,473.71828770795435,5.733428657620277e-15,474.7329918908527,-6.764256123059416,1.9173630601188943e-15,-9.116107894899633,6.515265788362026e-25,54.209159549368856,179.99999999999997,6064435.335350169,0.0,-19.838165412101542,7486932.476570932,-0.023016445339490654
528,5.29,473.65062235365184,5.752613171183911e-15,474.6417832037012,-6.76881362736146,1.9195391225816698e-15,-9.12562877799523,6.552874064872584e-25,54.083328127672424,179.99999999999997,6064415.306022456,0.0,-19.765292184079783,7486907.749087523,-0.023119524487089163
529,5.3,473.5829114551815,5.771819430630281e-15,474.55047932861163,-6.773364958533986,1.9217122375726338e-15,-9.135145485303806,6.590525043144697e-25,53.95779098361339,179.99999999999997,6064395.276760894,0.0,-19.6925895848774,7486883.021685783,-0.02322253627899208
530,5.3100000000000005,473.51515507422175,5.791047406509858e-15,474.4590803072644,-6.777910127124869,1.9238824101280656e-15,-9.144658032300027,6.628219383024601e-25,53.83254707768762,179.99999999999997,6064375.247565485,0.0,-19.620057012754405,7486858.2943657115,-0.02332548090552493
531,5.32,473.4473532723459,5.8102970694234345e-15,474.3675861811856,-6.782449143664189,1.926049645275751e-15,-9.154166434388486,6.665957733307222e-25,53.707595372356046,179.99999999999997,6064355.218436227,0.0,-19.547693867108404,7486833.567127308,-0.023428358556364867
532,5.33,473.3795061110217,5.829568390022032e-15,474.27599699174755,-6.786982018662144,1.9282139480339806e-15,-9.163670706902678,6.703716939683354e-25,53.58293483204091,179.99999999999997,6064335.18937312,0.0,-19.47549954847238,7486808.839970572,-0.02353116942051979
533,5.34,473.3116136516123,5.848861339006807e-15,474.1843127801696,-6.7915087626080055,1.930375323411044e-15,-9.173170865104705,6.741521561349237e-25,53.45856442312241,179.99999999999997,6064315.160376163,0.0,-19.40347345851253,7486784.112895504,-0.02363391368631927
534,5.3500000000000005,473.2436759553757,5.868175887128948e-15,474.09253358751886,-6.796029385970031,1.9325337764051904e-15,-9.182666924185616,6.77932490636654e-25,53.33448311393513,179.99999999999997,6064295.1314453585,0.0,-19.331615000026282,7486759.385902103,-0.023736591541416552
535,5.36,473.17569308346555,5.887512005189576e-15,474.0006594547109,-6.800543899195965,1.9346893120048746e-15,-9.192158899266154,6.8171044049683665e-25,53.21068987476446,179.99999999999997,6064275.102580704,0.0,-19.2599235769403,7486734.65899037,-0.02383920317279707
536,5.37,473.10766509693104,5.90686966403965e-15,473.9086904225104,-6.805052312713636,1.936841935189043e-15,-9.20164680539755,6.854908292587699e-25,53.08718367784297,179.99999999999997,6064255.0737822,0.0,-19.18839859430836,7486709.932160304,-0.023941748766788146
537,5.38,473.03959205671725,5.9262488345798714e-15,473.8166265315319,-6.809554636931301,1.9389916509273053e-15,-9.211130657562146,6.892760796401489e-25,52.96396349734658,179.99999999999997,6064235.045049846,0.0,-19.117039458309275,7486685.205411904,-0.02404422850906568
538,5.39,472.97147402366517,5.945649487760591e-15,473.7244678222404,-6.814050882237688,1.941138464179955e-15,-9.22061047067381,6.930685864688125e-25,52.84102830939073,179.99999999999997,6064215.016383642,0.0,-19.04584557624469,7486660.47874517,-0.024146642584657305
539,5.4,472.90331105851203,5.965071594581716e-15,473.63221433495215,-6.818541059001768,1.9432823798978503e-15,-9.230086259578165,6.968613901368145e-25,52.718377092026444,179.99999999999997,6064194.9877835885,0.0,-18.97481635653687,7486635.752160103,-0.024248991177942755
540,5.41,472.83510322189153,5.984515126092614e-15,473.53986610983526,-6.823025177572365,1.945423403022231e-15,-9.239558039052712,7.006615604468845e-25,52.59600882523646,179.99999999999997,6064174.959249684,0.0,-18.903951208726394,7486611.025656702,-0.024351274472651993
541,5.42,472.76685057433394,6.0039800533920145e-15,473.44742318691044,-6.827503248277814,1.9475615384845494e-15,-9.249025823806981,7.044575374925864e-25,52.47392249093133,179.99999999999997,6064154.930781929,0.0,-18.833249543469957,7486586.299234966,-0.024453492651864195
542,5.43,472.69855317626633,6.023466347627915e-15,473.3548856060516,-6.831975281425688,1.9496967912063366e-15,-9.258489628482732,7.082610131180596e-25,52.35211707294552,179.99999999999997,6064134.902380323,0.0,-18.762710772538103,7486561.5728948945,-0.02455564589800739
543,5.44,472.63021108801286,6.042973979997475e-15,473.2622534069866,-6.83644128730259,1.951829166099114e-15,-9.267949467654189,7.120651014109809e-25,52.23059155703347,179.99999999999997,6064114.874044865,0.0,-18.692334308812967,7486536.846636489,-0.02465773439285883
544,5.45,472.56182436979486,6.0625029217469235e-15,473.1695266292979,-6.840901276174057,1.953958668064342e-15,-9.277405355828359,7.1587219060867035e-25,52.10934493086569,179.99999999999997,6064094.845775557,0.0,-18.622119566286006,7486512.1204597475,-0.02475975831754658
545,5.46,472.49339308173114,6.082053144171449e-15,473.0767053124232,-6.845355258284492,1.9560853019933883e-15,-9.286857307445356,7.196800553802034e-25,51.988376184024716,179.99999999999997,6064074.817572396,0.0,-18.552065960055735,7486487.394364671,-0.02486171785255159
546,5.47,472.42491728383817,6.101624618615105e-15,472.9837894956562,-6.849803243857082,1.958209072767496e-15,-9.296305336878719,7.234933562517604e-25,51.867684308001145,179.99999999999997,6064054.789435384,0.0,-18.482172906325395,7486462.668351258,-0.024963613177709273
547,5.48,472.35639703603033,6.121217316470707e-15,472.8907792181471,-6.854245243093698,1.9603299852577363e-15,-9.305749458435715,7.273075781307642e-25,51.747268296189596,179.99999999999997,6064034.76136452,0.0,-18.41243982240066,7486437.942419509,-0.025065444472211137
548,5.49,472.28783239812003,6.14083120917973e-15,472.79767451890336,-6.858681266174767,1.962448044324941e-15,-9.315189686357618,7.311273547480175e-25,51.62712714388457,179.99999999999997,6064014.733359803,0.0,-18.342866126687323,7486413.216569424,-0.025167211914606066
549,5.5,472.21922342981804,6.160466268232205e-15,472.7044754367904,-6.863111323259115,1.96456325481963e-15,-9.324626034819978,7.349504626160917e-25,51.507259848276504,179.99999999999997,6063994.705421234,0.0,-18.273451238688864,7486388.490801003,-0.02526891568280107
550,5.51,472.1505701907336,6.180122465166617e-15,472.6111820105323,-6.867535424483811,1.9666756215819283e-15,-9.334058517932872,7.387747012985289e-25,51.3876654084475,179.99999999999997,6063974.677548813,0.0,-18.204194579004206,7486363.765114244,-0.02537055595406225
551,5.5200000000000005,472.08187274037476,6.1997997715698e-15,472.51779427871213,-6.871953579964003,1.9687851494414907e-15,-9.343487149741165,7.426024078549481e-25,51.268342825367256,179.99999999999997,6063954.649742538,0.0,-18.135095569325223,7486339.039509147,-0.0254721329050156
552,5.53,472.0131311381484,6.219498159076832e-15,472.42431227977306,-6.876365799792787,1.970891843217446e-15,-9.352911944224774,7.464381463851324e-25,51.14929110188892,179.99999999999997,6063934.62200241,0.0,-18.066153632434414,7486314.313985715,-0.02557364671164805
553,5.54,471.94434544336076,6.2392175993709285e-15,472.3307360520187,-6.880772094041074,1.9729957077183314e-15,-9.362332915298946,7.502729585282573e-25,51.030509242744905,179.99999999999997,6063914.59432843,0.0,-17.997368192202487,7486289.588543944,-0.02567509754930869
554,5.55,471.87551571521726,6.258958064183339e-15,472.23706563361384,-6.885172472757469,1.9750967477420366e-15,-9.371750076814532,7.541181386130244e-25,50.911996254542636,179.99999999999997,6063894.566720595,0.0,-17.928738673585947,7486264.863183835,-0.02577648559270987
555,5.5600000000000005,471.80664201282315,6.278719525293236e-15,472.14330106258507,-6.889566945968166,1.9771949680757533e-15,-9.381163442558268,7.579647555993243e-25,50.79375114576042,179.99999999999997,6063874.539178906,0.0,-17.860264502624638,7486240.137905387,-0.025877811015928773
556,5.57,471.7377243951834,6.298501954527612e-15,472.0494423768214,-6.893955523676815,1.9792903734959047e-15,-9.390573026253037,7.618106549934673e-25,50.67577292674309,179.99999999999997,6063854.511703364,0.0,-17.791945106439357,7486215.412708601,-0.025979073992408258
557,5.58,471.6687629212032,6.318305323761169e-15,471.955489614075,-6.898338215864378,1.981382968768083e-15,-9.399978841558134,7.656625965684143e-25,50.55806060969781,179.99999999999997,6063834.4842939675,0.0,-17.723779913229343,7486190.687593477,-0.02608027469495805
558,5.59,471.5997576496879,6.338129604916211e-15,471.86144281196175,-6.9027150324890165,1.983472758646987e-15,-9.40938090206953,7.69516183504636e-25,50.44061320868972,179.99999999999997,6063814.456950717,0.0,-17.65576835226985,7486165.962560013,-0.02618141329575581
559,5.6000000000000005,471.53070863934335,6.3579747699625324e-15,471.7673020079618,-6.907085983485963,1.9855597478763706e-15,-9.41877922132014,7.733759114056577e-25,50.323429739637696,179.99999999999997,6063794.429673611,0.0,-17.587909853909615,7486141.237608211,-0.02628248996634837
560,5.61,471.46161594877634,6.377840790917314e-15,471.6730672394204,-6.911451078767406,1.9876439411889843e-15,-9.428173812780086,7.772329900966003e-25,50.20650922030996,179.99999999999997,6063774.402462651,0.0,-17.520203849568446,7486116.512738068,-0.026383504877652897
561,5.62,471.3924796364945,6.397727639845004e-15,471.57873854354835,-6.915810328222376,1.9897253433065185e-15,-9.437564689856968,7.810941253898195e-25,50.08985067031972,179.99999999999997,6063754.375317835,0.0,-17.45264977173465,7486091.787949586,-0.026484458199958066
562,5.63,471.3232997609068,6.4176352888572166e-15,471.4843159574227,-6.920163741716617,1.9918039589395495e-15,-9.44695186589612,7.849615651493479e-25,49.97345311112084,179.99999999999997,6063734.348239166,0.0,-17.385247053962505,7486067.063242763,-0.0265853501029253
563,5.64,471.2540763803236,6.437563710112613e-15,471.3897995179874,-6.924511329092464,1.993879792787485e-15,-9.456335354180869,7.888375353233253e-25,49.8573155660034,179.99999999999997,6063714.321226639,0.0,-17.31799513086982,7486042.3386176005,-0.026686180755589733
564,5.65,471.18480955295695,6.4575128758167934e-15,471.2951892620537,-6.928853100168749,1.995952849538508e-15,-9.465715167932805,7.927133121699909e-25,49.74143706008927,179.99999999999997,6063694.294280257,0.0,-17.2508934381353,7486017.614074097,-0.026786950326361594
565,5.66,471.11549933692083,6.477482758222184e-15,471.2004852263012,-6.933189064740665,1.998023133869514e-15,-9.475091320312034,7.965955180083331e-25,49.62581662032775,179.99999999999997,6063674.267400019,0.0,-17.183941412496022,7485992.889612252,-0.026887658983027335
566,5.67,471.04614579023144,6.497473329627921e-15,471.10568744727806,-6.937519232579644,2.0000906504460496e-15,-9.484463824417428,8.004776602427557e-25,49.51045327549098,179.99999999999997,6063654.240585924,0.0,-17.117138491744925,7485968.165232066,-0.0269883068927506
567,5.68,470.97674897080736,6.517484562379741e-15,471.01079596140175,-6.94184361343325,2.002155403922265e-15,-9.493832693286887,8.04361987880183e-25,49.39534605616963,179.99999999999997,6063634.213837974,0.0,-17.050484114728125,7485943.440933539,-0.027088894222073404
568,5.69,470.9073089364698,6.5375164288698665e-15,470.9158108049597,-6.946162217025079,2.0042173989408652e-15,-9.503197939897598,8.08248563300279e-25,49.280493994768264,179.99999999999997,6063614.187156167,0.0,-16.983977721342452,7485918.7167166695,-0.027189421136917594
569,5.7,470.83782574494285,6.557568901536886e-15,470.8207320141098,-6.95047505305465,2.0062766401330518e-15,-9.512559577166304,8.121396080591525e-25,49.16589612550089,179.99999999999997,6063594.1605405025,0.0,-16.91761875253278,7485893.992581459,-0.02728988780258597
570,5.71,470.76829945385373,6.577641952865644e-15,470.7255596248812,-6.954782131197284,2.008333132118475e-15,-9.521917617949535,8.160287022307517e-25,49.05155148438645,179.99999999999997,6063574.133990982,0.0,-16.851406650289405,7485869.268527905,-0.02739029438376335
571,5.72,470.698730120733,6.597735555387125e-15,470.6302936731747,-6.959083461104,2.0103868795051883e-15,-9.531272075043882,8.199180853129787e-25,48.93745910924424,179.99999999999997,6063554.107507604,0.0,-16.785340857645505,7485844.54455601,-0.027490641044517802
572,5.73,470.6291178030149,6.6178496816783324e-15,470.5349341947635,-6.963379052401415,2.0124378868895913e-15,-9.540622961186235,8.238056851528744e-25,48.82361803968927,179.99999999999997,6063534.081090368,0.0,-16.719420818674447,7485819.820665771,-0.027590927948301924
573,5.74,470.55946255803747,6.637984304362179e-15,470.43948122529355,-6.9676689146916475,2.014486158856387e-15,-9.549970289054059,8.277001503362511e-25,48.71002731712785,179.99999999999997,6063514.054739275,0.0,-16.653645978487134,7485795.096857188,-0.027691155257954153
574,5.75,470.4897644430429,6.658139396107363e-15,470.34393480028456,-6.971953057552183,2.0165316999785222e-15,-9.559314071265613,8.316015084263342e-25,48.59668598475285,179.99999999999997,6063494.028454323,0.0,-16.58801578322943,7485770.373130264,-0.02779132313569961
575,5.76,470.42002351517766,6.678314929628255e-15,470.24829495513023,-6.976231490535781,2.0185745148171377e-15,-9.568654320380213,8.355012629249346e-25,48.48359308753913,179.99999999999997,6063474.002235514,0.0,-16.52252968007943,7485745.649484994,-0.02789143174315145
576,5.7700000000000005,470.3502398314929,6.698510877684776e-15,470.15256172509896,-6.980504223170375,2.020614607921524e-15,-9.57799104889848,8.39408002179349e-25,48.37074767223884,179.99999999999997,6063453.976082846,0.0,-16.45718711724483,7485720.925921381,-0.027991481241311997
577,5.78,470.28041344894456,6.7187272130822814e-15,470.0567351453344,-6.984771264958968,2.0226519838290656e-15,-9.58732426926259,8.43313266161478e-25,48.25814878737691,179.99999999999997,6063433.94999632,0.0,-16.391987543960223,7485696.202439424,-0.028091471790574127
578,5.79,470.2105444243937,6.738963908671441e-15,469.96081525085623,-6.9890326253795365,2.024686647065192e-15,-9.596653993856515,8.472234869124163e-25,48.145795483246225,179.99999999999997,6063413.923975933,0.0,-16.32693041048444,7485671.479039122,-0.02819140355072222
579,5.8,470.1406328146067,6.759220937348119e-15,469.86480207656035,-6.9932883138849515,2.02671860214334e-15,-9.605980235006292,8.51132366382911e-25,48.03368681190301,179.99999999999997,6063393.89802169,0.0,-16.26201516809782,7485646.755720476,-0.02829127668093387
580,5.8100000000000005,470.07067867625557,6.779498272053252e-15,469.7686956572199,-6.997538339902855,2.028747853564902e-15,-9.615303004980246,8.55039983878675e-25,47.92182182716213,179.99999999999997,6063373.872133586,0.0,-16.197241269099518,7485622.032483485,-0.02839109133978064
581,5.82,470.0006820659181,6.799795885772733e-15,469.67249602748547,-7.001782712835561,2.0307744058191753e-15,-9.624622315989237,8.589506237846564e-25,47.810199584592375,179.99999999999997,6063353.846311623,0.0,-16.132608166804783,7485597.309328148,-0.028490847685229304
582,5.83,469.9306430400783,6.820113751537286e-15,469.5762032218859,-7.0060214420599705,2.03279826338333e-15,-9.633938180186904,8.62862237366046e-25,47.69881914151167,179.99999999999997,6063333.820555801,0.0,-16.068115315542265,7485572.586254466,-0.0285905458746432
583,5.84,469.8605616551264,6.840451842422345e-15,469.47981727482886,-7.010254536927481,2.0348194307223606e-15,-9.643250609669918,8.66781169759339e-25,47.587679556982415,179.99999999999997,6063313.794866119,0.0,-16.00376217065119,7485547.863262437,-0.028690186064783504
584,5.8500000000000005,469.79043796735937,6.860810131547933e-15,469.38333822060116,-7.014482006763881,2.0368379122890355e-15,-9.652559616478209,8.7069699394794e-25,47.47677989180663,179.99999999999997,6063293.769242574,0.0,-15.93954818847873,7485523.140352064,-0.028789768411810246
585,5.86,469.720272032981,6.8811885920785416e-15,469.2867660933696,-7.018703860869247,2.038853712523848e-15,-9.661865212595208,8.746223095652382e-25,47.366119208521255,179.99999999999997,6063273.743685172,0.0,-15.875472826377164,7485498.417523343,-0.02888929307128349
586,5.87,469.65006390810214,6.901587197223003e-15,469.19010092718133,-7.022920108517884,2.0408668358549838e-15,-9.671167409948097,8.785488001928439e-25,47.25569657139329,179.99999999999997,6063253.718193908,0.0,-15.811535542701169,7485473.694776276,-0.02898876019816489
587,5.88,469.57981364874115,6.922005920234371e-15,469.09334275596467,-7.027130758958219,2.0428772866982723e-15,-9.680466220408048,8.82478601988311e-25,47.145511046415,179.99999999999997,6063233.692768784,0.0,-15.747735796805012,7485448.972110863,-0.02908816994681869
588,5.89,469.50952131082397,6.9424447344097956e-15,468.99649161352943,-7.031335821412703,2.044885069457137e-15,-9.689761655790448,8.864117606747924e-25,47.03556170129917,179.99999999999997,6063213.667409799,0.0,-15.68407304903978,7485424.249527102,-0.02918752247101296
589,5.9,469.4391869501845,6.962903613090399e-15,468.8995475335675,-7.035535305077729,2.0468901885225578e-15,-9.699053727855146,8.903483213191645e-25,46.92584760547414,179.99999999999997,6063193.642116954,0.0,-15.620546760750635,7485399.527024994,-0.029286817923920766
590,5.91,469.36881062256464,6.983382529661149e-15,468.8025105496535,-7.039729219123549,2.0488926482730328e-15,-9.708342448306686,8.942862643805143e-25,46.81636783007906,179.99999999999997,6063173.616890245,0.0,-15.55715639427395,7485374.804604537,-0.029386056458121645
591,5.92,469.29839238361495,7.0038814575507394e-15,468.70538069524525,-7.043917572694173,2.050892453074536e-15,-9.717627828794539,8.982318255362721e-25,46.70712144795892,179.99999999999997,6063153.591729675,0.0,-15.49390141293457,7485350.082265733,-0.02948523822560238
592,5.93,469.2279322888945,7.0244003702314576e-15,468.60815800368437,-7.048100374907289,2.052889607280474e-15,-9.726909880913336,9.021768004290402e-25,46.59810753365982,179.99999999999997,6063133.566635244,0.0,-15.43078128104293,7485325.360008581,-0.02958436337775859
593,5.94,469.15743039387144,7.044939241219064e-15,468.51084250819684,-7.052277634854177,2.054884115231648e-15,-9.736188616203107,9.0612535944002e-25,46.489325163423906,179.99999999999997,6063113.541606951,0.0,-15.367795463892342,7485300.637833079,-0.029683432065395754
594,5.95,469.08688675392307,7.065498044072661e-15,468.4134342418934,-7.056449361599639,2.0568759812562112e-15,-9.745464046149511,9.100836867355056e-25,46.38077341518461,179.99999999999997,6063093.5166447945,0.0,-15.304943427756037,7485275.915739229,-0.029782444438730654
595,5.96,469.0163014243362,7.086076752394575e-15,468.31593323777037,-7.060615564181919,2.058865209669634e-15,-9.75473618218408,9.140415701950058e-25,46.27245136856164,179.99999999999997,6063073.491748776,0.0,-15.242224639884444,7485251.19372703,-0.02988140064739271
596,5.97,468.9456744603073,7.106675339830216e-15,468.21833952870986,-7.064776251612599,2.060851804774662e-15,-9.764005035684434,9.180011142702199e-25,46.16435810485608,179.99999999999997,6063053.466918895,0.0,-15.17963856850228,7485226.471796483,-0.029980300840424814
597,5.98,468.87500591694305,7.127293780067964e-15,468.12065314748054,-7.068931432876525,2.0628357708612694e-15,-9.773270617974507,9.219603357517908e-25,46.056492707045464,179.99999999999997,6063033.442155152,0.0,-15.117184682805734,7485201.749947585,-0.03007914516628478
598,5.99,468.8042958492602,7.147932046839031e-15,468.02287412673815,-7.073081116931733,2.0648171122066262e-15,-9.78253294032479,9.259233607811962e-25,45.948854259778805,179.99999999999997,6063013.417457544,0.0,-15.054862452959602,7485177.028180337,-0.030177933772846638
