#{"t_start": 1764694571.929028, "env_id": "None"}
r,l,t
129.450368,367,2650.314142
130.684554,341,2651.398646
136.066371,363,2651.516882
142.142872,381,2651.640469
129.573472,351,2651.763438
134.387638,359,2651.896458
130.309191,368,2652.027572
135.285358,369,2653.074546
127.65775,342,2653.183984
129.463793,346,2653.296747
131.1863,349,2653.417314
294.598721,394,2653.555233
130.492888,365,2653.679648
140.880316,381,2654.854633
137.994077,411,2654.99098
306.230225,433,2655.146632
285.099351,362,2655.274224
129.737332,355,2655.397083
131.149898,351,2656.471317
143.900972,396,2656.59752
123.062658,341,2656.710421
136.610446,363,2656.836322
140.272838,376,2656.968943
138.903796,371,2658.092888
128.686712,345,2658.220741
143.877256,400,2658.355671
134.796103,353,2658.469919
124.308567,344,2658.578633
129.541902,347,2658.689045
134.822111,353,2659.673558
134.704533,361,2659.788801
130.811076,342,2659.898921
126.228673,346,2660.009726
129.338585,358,2660.131531
143.17113,374,2660.251368
126.251924,344,2661.278605
133.383464,342,2661.387442
137.292519,351,2661.499728
131.938436,368,2661.616608
284.908458,360,2661.734378
127.75209,345,2661.848338
130.165053,349,2662.878559
-222.22274,494,2663.056235
132.951472,399,2663.196414
127.570751,341,2663.320697
128.650942,346,2663.448435
124.930715,350,2664.490978
127.227169,370,2664.619803
124.455605,344,2664.738609
135.117406,356,2664.861868
136.161218,363,2664.989192
133.11095,349,2665.109835
140.8711,369,2666.167306
132.037682,354,2666.295624
143.18603,378,2666.427366
143.043013,404,2666.56756
140.683812,394,2670.199753
133.336891,354,2671.25168
134.97983,371,2671.381317
126.797767,341,2671.499551
145.655418,384,2671.633123
142.599516,383,2671.75876
135.925914,363,2671.882779
136.330862,368,2672.971513
134.36013,350,2673.105837
135.617234,366,2673.242136
133.097866,360,2673.377941
136.388747,412,2673.516906
131.36683,356,2674.577167
286.011877,370,2674.709492
283.683485,368,2674.840132
129.453358,349,2674.964886
127.491791,365,2675.097869
144.525263,388,2675.224245
132.282332,344,2676.303348
279.722779,353,2676.428351
283.240439,352,2676.560276
131.992456,375,2676.705926
130.600029,361,2676.831433
142.32473,425,2677.91383
131.37617,369,2678.032867
126.250322,360,2678.150131
146.467581,411,2678.303766
129.561583,386,2678.443984
135.881151,357,2678.570776
144.236774,412,2679.675426
126.730247,343,2679.786546
280.406719,355,2679.908035
133.222603,371,2680.053001
128.352293,357,2680.187967
127.532885,342,2680.30785
138.329295,386,2681.402754
133.128441,347,2681.515957
283.852366,350,2681.636069
132.728942,345,2681.760666
123.646096,342,2681.889881
125.234871,346,2682.973241
131.67651,362,2683.091059
133.643556,364,2683.210163
125.651937,343,2683.321927
134.639118,350,2683.445481
132.51941,352,2683.572297
129.613097,346,2684.668994
128.545355,347,2684.792666
135.585927,363,2684.910221
280.459383,342,2685.022433
285.716145,367,2685.159947
139.541263,497,2685.343237
127.268112,346,2686.42656
125.217437,362,2686.543358
145.340869,1186,2686.949843
128.063832,344,2688.021744
126.951256,348,2688.150474
139.757665,369,2688.275537
130.061634,371,2688.401119
125.469881,371,2688.526015
122.342511,346,2688.654137
126.098909,341,2689.753835
127.58601,351,2689.86805
131.223404,341,2689.977001
137.135419,378,2690.09929
126.142779,343,2690.211835
129.219001,344,2690.335375
135.930378,353,2691.40703
129.461912,351,2691.520621
127.294633,341,2691.631636
-81.353385,670,2691.865746
134.948942,383,2693.029715
132.283124,341,2693.139783
132.217214,344,2693.252588
134.587182,355,2693.36619
38.987897,985,2694.668029
130.885606,372,2694.797182
147.950273,405,2694.933762
124.554237,345,2695.045553
132.250061,359,2695.16708
132.695791,376,2695.288791
130.544249,369,2696.369017
131.651239,354,2696.499331
124.39824,342,2696.619982
137.006606,365,2696.747014
137.021695,379,2696.873996
126.087272,346,2696.985166
129.404239,341,2698.043391
129.907633,344,2698.16704
129.332929,342,2698.294857
127.657965,346,2698.418243
134.062175,349,2698.53814
128.297678,359,2698.654659
129.678586,347,2699.763875
134.160184,359,2699.893491
128.024098,347,2700.014822
128.582158,346,2700.137789
127.427254,350,2700.258725
132.091452,350,2701.302512
128.989964,370,2701.439012
130.813227,359,2701.566256
284.185527,362,2701.694514
131.930228,351,2701.816327
128.873556,366,2701.939635
130.161938,347,2703.054255
135.799627,351,2703.183451
127.655103,346,2703.30768
141.666857,415,2703.456402
277.187449,343,2703.576105
128.393185,350,2703.693648
126.037014,363,2704.763612
127.982742,347,2704.891303
128.540755,350,2705.016816
130.766004,357,2705.147424
131.23171,342,2705.275902
136.751777,380,2705.416394
131.873039,364,2706.468353
133.869532,348,2706.594354
125.227601,343,2706.720555
130.569923,368,2706.85065
279.532653,352,2706.973439
133.708059,364,2707.997306
131.019401,355,2708.135122
125.929407,342,2708.258617
125.864382,343,2708.382182
127.591822,381,2708.517476
134.573832,356,2708.655031
126.429202,343,2709.73344
128.266493,352,2709.864895
131.528571,347,2709.999481
287.014377,350,2710.127162
127.948748,368,2710.254997
126.616618,342,2710.373377
127.813404,347,2711.431693
131.386503,344,2711.557463
132.633256,342,2712.517693
134.152957,363,2712.635026
131.431981,346,2712.756785
122.714637,349,2712.875549
130.463819,365,2713.954833
127.421182,342,2714.081098
123.918614,352,2714.209641
134.75238,344,2714.335407
124.383994,342,2714.464165
133.145759,361,2714.5905
134.834297,360,2715.670437
130.47701,353,2715.801869
129.900459,358,2715.931572
130.253922,341,2716.05615
132.170482,345,2716.191611
131.604472,348,2716.30604
130.598851,348,2717.376506
129.958279,352,2717.503906
128.269068,341,2717.633093
281.848278,344,2717.758877
130.260776,353,2717.883072
132.006797,345,2718.949946
126.902243,350,2719.079088
129.687664,352,2719.208689
127.636071,365,2719.338091
133.409528,360,2719.462736
129.93226,344,2719.582491
133.968237,354,2720.692355
133.352777,348,2720.821699
131.540563,348,2720.943896
282.71777,356,2721.068311
275.511519,344,2721.188405
124.721257,348,2721.310972
129.429009,357,2722.354878
132.071613,360,2722.481455
133.243144,348,2722.604255
127.760146,343,2722.725757
133.364144,357,2722.850396
130.358745,341,2722.96973
136.050946,362,2724.026271
134.942478,373,2724.158245
283.323821,351,2724.290964
127.656859,341,2724.415668
128.757328,345,2724.539573
125.968589,341,2724.662092
134.971882,352,2725.78666
127.772365,346,2725.910555
128.472912,360,2726.044375
279.702585,357,2726.188582
128.475507,343,2726.315942
127.52659,348,2726.436789
126.245998,341,2727.513573
132.268485,343,2727.637052
283.228762,345,2727.766116
130.560626,355,2727.897498
122.1995,358,2728.027348
126.20526,348,2729.087193
130.32942,348,2729.215372
132.68255,358,2729.340708
129.681321,343,2729.460964
130.086776,353,2729.585596
137.727681,357,2729.708698
124.558818,351,2730.740407
281.044274,349,2730.860814
276.028667,346,2730.975905
129.10631,349,2731.088432
127.416341,341,2731.211707
125.663899,343,2731.347266
126.695618,369,2732.442696
132.826354,348,2732.556829
128.597194,357,2732.671342
128.258412,351,2732.783594
130.493472,364,2732.902708
131.195398,347,2733.025954
136.983813,379,2734.176836
134.384459,350,2734.290846
127.96387,346,2734.40004
129.396327,349,2734.512761
128.029055,347,2734.629247
278.736663,355,2734.755858
276.874905,344,2735.823913
132.938127,365,2735.953252
139.18139,358,2736.06843
285.597329,352,2736.181311
116.503289,363,2736.307674
129.920099,360,2737.383171
128.594645,344,2737.494311
282.620838,352,2737.609296
281.978878,351,2737.725217
130.85693,349,2737.838508
128.261986,353,2737.95703
129.21729,359,2739.071411
125.99896,350,2739.186701
114.968119,374,2739.308004
128.323024,345,2739.41842
124.276468,343,2739.53041
128.18114,344,2739.646779
280.953601,349,2740.739318
125.150381,444,2740.897971
127.835675,358,2741.016865
128.166618,346,2741.140409
127.879854,354,2741.26915
135.347147,363,2741.397088
129.370057,368,2742.550148
132.248402,343,2742.661164
129.526841,352,2742.777289
131.506613,356,2742.893028
128.420462,358,2743.007191
136.514684,399,2744.088099
282.016639,352,2744.204024
121.180688,394,2744.330745
128.909106,348,2744.448516
133.25802,366,2744.566886
284.863861,351,2744.680991
129.611173,354,2745.815317
128.601089,370,2745.938731
274.231693,348,2746.054784
278.347216,358,2746.172688
124.423553,352,2746.287468
139.276275,362,2746.404034
137.677557,365,2747.409982
285.871015,348,2747.522705
128.006068,351,2747.637256
120.742402,381,2747.762818
131.172985,349,2747.877338
126.666659,348,2748.878681
129.099163,355,2749.000434
128.955312,342,2749.117842
133.903654,347,2749.235803
124.800084,347,2749.346532
130.733925,363,2749.461935
126.719695,342,2750.439758
129.097662,345,2750.551009
123.980298,362,2750.675648
127.593681,379,2750.811591
132.753835,349,2750.935521
128.760379,348,2751.055711
133.286053,341,2752.130192
126.485869,368,2752.2502
135.023253,350,2752.365415
131.55089,342,2752.48603
134.77834,347,2756.117484
123.90778,372,2756.254333
284.414132,354,2757.294624
128.54852,343,2757.413867
128.924927,350,2757.53591
132.767809,349,2757.656953
128.29784,350,2757.783136
129.909147,350,2757.906154
127.421592,348,2758.998737
280.429342,354,2759.122185
131.46282,358,2759.247316
125.763342,346,2759.368616
276.815758,345,2759.488605
128.925512,353,2760.509511
279.147893,349,2760.632296
130.623521,346,2760.752801
137.383884,357,2760.887557
129.005188,349,2761.009189
130.470187,362,2761.135394
131.117222,347,2762.226504
132.360055,358,2762.351193
133.199351,358,2762.477067
128.570344,348,2762.598976
128.782115,353,2762.722529
129.339171,343,2762.853542
282.379856,352,2763.923979
123.578334,372,2764.053249
276.233307,348,2764.175828
127.864463,359,2764.302503
127.46971,349,2764.423993
125.519374,359,2764.548231
134.470862,354,2765.596386
128.658408,352,2765.718239
133.295195,359,2765.85659
132.472969,355,2765.991899
125.774481,343,2766.117073
128.50939,349,2766.237652
128.784456,352,2767.4948
124.738527,345,2767.606653
124.51034,341,2767.719919
125.464066,346,2767.839318
124.673802,348,2767.956382
129.449096,353,2768.082415
127.382321,348,2770.344395
126.783943,363,2770.479764
279.98142,352,2770.61454
283.975384,358,2770.757819
130.228333,350,2770.885147
128.076058,349,2772.043848
135.20458,363,2772.166691
128.538781,368,2772.285506
131.572538,345,2772.398954
130.256635,344,2772.50763
277.733697,350,2772.626187
278.227898,350,2773.814562
125.446638,341,2773.927462
126.093367,349,2774.044838
125.579243,365,2774.168668
130.269587,353,2774.287189
139.095023,371,2774.409342
135.703929,347,2776.018231
130.193183,341,2776.129702
126.915989,350,2776.246175
281.13575,349,2776.363659
131.388701,360,2776.484371
133.289386,347,2776.60079
127.990003,347,2777.662508
144.840886,432,2777.82576
134.763006,353,2777.954837
128.364915,353,2778.08431
129.392087,351,2778.211225
130.050451,346,2779.259136
128.145033,351,2779.376501
134.676379,355,2779.500525
127.45156,351,2779.615991
132.469552,347,2779.728835
-206.020359,598,2779.936504
132.025478,348,2782.286825
128.354608,344,2782.419369
126.383775,342,2782.589406
130.581024,343,2782.749141
132.179892,350,2782.87049
116.899232,383,2784.67322
135.278479,352,2784.801208
279.245592,352,2788.700877
133.122625,351,2788.853404
130.265769,346,2788.968927
128.520997,354,2789.084759
133.461993,347,2790.448804
130.911396,359,2790.571942
281.688134,394,2790.704507
129.191722,375,2790.830434
133.858046,353,2790.950536
133.995556,357,2791.074043
135.858978,363,2792.568489
128.625865,371,2792.691544
276.2895,344,2792.810318
133.005224,350,2792.924337
131.66852,346,2793.04086
125.786608,398,2794.180255
126.097413,344,2794.29371
283.088707,349,2794.505938
127.599296,344,2794.641166
127.787657,348,2794.769139
133.355115,347,2794.895637
129.262024,373,2797.157747
126.646479,347,2797.274789
-127.709419,901,2797.573638
128.66138,343,2797.684873
127.687953,346,2797.803827
130.062532,367,2800.089302
277.227113,352,2800.207453
279.2505,352,2800.327769
277.911833,347,2801.029552
129.854936,351,2801.19673
131.884474,349,2802.351741
125.25004,351,2802.470701
132.279644,349,2802.585087
285.984413,353,2802.705177
129.629404,348,2802.820801
132.747281,350,2802.936339
126.445377,351,2805.049539
132.025728,341,2805.162242
128.266911,348,2805.281162
132.050132,348,2805.397322
127.232964,341,2805.511139
125.197165,342,2805.627489
278.378794,345,2807.703063
131.009153,353,2807.849597
124.814577,346,2807.969202
128.416239,347,2808.097767
130.555581,341,2808.232136
133.007435,355,2808.368672
287.696465,363,2809.454931
128.917924,370,2809.573399
275.516671,350,2809.691604
124.629866,342,2809.800425
279.989573,346,2809.945889
128.541217,353,2810.078836
131.158297,347,2812.258107
132.206173,352,2812.394638
131.707755,372,2812.53553
132.105778,354,2812.656742
129.437624,361,2812.773659
92.247242,841,2813.991405
131.210849,350,2814.124664
123.940823,358,2814.255568
126.83439,350,2814.37803
128.001939,344,2814.49618
131.333749,346,2815.566479
281.241573,346,2815.717294
283.271245,360,2815.848637
129.960975,342,2815.974225
127.101633,346,2816.09746
129.041145,343,2816.21904
127.51187,341,2817.296541
130.916587,341,2817.408839
126.795463,353,2817.532097
126.938333,356,2817.657916
288.825014,355,2817.78631
126.392873,347,2817.906127
283.124974,347,2819.014594
128.356154,353,2819.140347
129.400228,357,2819.274011
131.60994,357,2819.403227
274.714101,353,2819.531314
130.962065,348,2819.665718
281.476841,354,2820.763984
127.69749,342,2820.87539
280.623433,342,2820.995558
131.09482,343,2821.114206
129.478497,345,2821.235215
129.273555,342,2821.352599
129.926274,355,2822.456171
124.958701,346,2822.573272
134.434295,351,2822.700638
280.655854,347,2822.826199
127.994472,344,2822.94647
277.388369,354,2824.003105
131.495709,355,2824.118605
129.344278,345,2824.236817
127.205273,345,2824.356347
132.310815,343,2824.47686
128.235417,342,2824.59458
124.881015,355,2825.663135
126.759012,343,2825.772592
132.158484,358,2825.893081
131.628618,349,2826.014215
125.396938,344,2826.134251
129.100237,341,2826.251468
132.002478,347,2827.302051
-581.818846,2000,2828.919761
133.423444,345,2829.030919
125.366421,342,2829.141281
128.405911,346,2829.250952
131.958807,341,2829.3581
130.589849,342,2829.467608
280.363295,348,2830.582372
126.032347,343,2830.692516
129.733816,345,2830.804347
129.518639,341,2830.915096
126.542693,342,2831.031989
126.617953,342,2831.142715
131.213829,344,2832.256195
126.872935,346,2832.376236
130.155719,341,2832.496426
128.139643,342,2832.613833
127.141181,341,2832.729205
137.791694,362,2832.845883
127.750175,345,2834.09161
125.453899,345,2834.219555
134.275186,374,2834.352969
130.207367,341,2834.474626
127.580692,350,2834.592499
128.97146,347,2834.708018
133.822074,360,2835.862962
130.311721,341,2835.982839
131.900504,347,2836.101899
129.057569,344,2836.220377
131.138866,347,2836.332769
131.827188,348,2836.445394
131.274248,357,2837.523122
132.339221,349,2837.651822
125.939464,342,2837.775072
-526.976761,1635,2839.287504
131.424602,353,2839.414447
129.95818,357,2839.540333
127.708307,343,2839.657517
119.752354,373,2839.778968
134.170154,381,2840.82159
126.20133,369,2840.950768
283.323204,348,2841.071777
126.989837,346,2841.191767
280.71684,353,2841.318078
128.492799,347,2841.430296
128.370317,341,2842.539296
127.323133,347,2842.66147
132.543768,345,2842.788962
127.786792,346,2842.923495
132.730595,344,2843.052217
131.044221,357,2843.175573
129.559258,345,2844.330692
130.949807,350,2844.46418
134.123369,349,2844.595463
128.839428,346,2844.727018
128.164602,344,2844.85916
-476.32689,1725,2846.401012
127.614171,341,2846.520216
127.750877,352,2847.678318
128.886447,362,2847.821778
282.45406,347,2847.942835
130.656137,349,2848.062501
119.261151,374,2848.19299
128.104673,349,2848.311253
131.390315,343,2849.350276
130.823069,351,2849.468389
131.298475,354,2849.58211
129.355979,348,2849.692376
123.742542,345,2849.804681
128.782244,352,2849.916704
281.325591,359,2850.890441
125.56599,354,2851.010746
130.187003,342,2851.126077
126.4264,350,2851.238903
127.937502,349,2851.350311
128.169181,350,2851.462296
-191.131535,654,2852.529801
132.700024,348,2852.641934
125.706969,342,2856.226993
127.863363,341,2856.337446
126.295001,357,2856.459866
135.713635,367,2857.533523
133.366605,349,2857.647043
125.368889,342,2857.761684
121.461287,385,2857.886879
131.670776,353,2858.000257
287.585836,370,2858.133801
280.8075,344,2859.257841
130.630043,344,2859.36854
146.117135,426,2859.505809
131.352118,358,2859.622509
285.291906,347,2859.743631
130.973483,348,2860.959034
130.20123,352,2861.073803
122.037806,366,2861.191021
130.836712,368,2861.309303
123.600188,365,2861.428055
130.118614,359,2861.546654
284.071495,360,2862.643349
121.987497,357,2862.758959
128.872263,341,2862.869016
128.805206,350,2862.981245
126.908272,349,2863.093576
275.468345,352,2863.211444
127.164944,346,2864.277737
134.425244,362,2864.394803
129.521864,341,2864.505601
128.866635,360,2864.622452
132.061027,353,2864.737343
132.10787,358,2864.855552
126.770774,344,2865.934908
133.487144,364,2866.055728
131.142571,346,2866.166357
134.825434,355,2866.281097
125.675915,341,2866.391929
126.153356,362,2867.487254
127.061279,353,2867.601071
124.905109,345,2867.712313
128.373282,350,2867.826374
130.040541,376,2867.950078
126.139438,345,2868.067476
126.087053,351,2869.204345
130.249837,341,2869.313982
136.296239,373,2869.434985
139.762162,388,2869.560236
129.830159,345,2869.672438
129.351501,343,2869.78489
135.131961,353,2870.80258
143.38309,375,2870.934333
137.543675,377,2871.066471
130.874606,345,2871.184721
124.281065,348,2871.306572
9.605381,776,2872.470568
126.713595,344,2872.588675
129.936109,345,2872.708352
127.128912,351,2872.828925
135.265678,394,2872.963544
131.438666,349,2874.052421
126.87114,341,2874.189214
126.122581,350,2874.321579
129.143903,354,2874.446796
131.804289,354,2874.574769
128.478383,348,2874.696747
135.307673,380,2875.78353
128.563504,417,2875.927847
128.604847,363,2876.053519
126.784211,349,2876.180903
131.070386,343,2876.300904
125.447696,345,2876.420601
134.202111,352,2877.428395
131.793577,355,2877.561044
133.203038,389,2877.703478
126.095462,343,2877.823223
125.500408,344,2877.944718
127.592408,357,2878.955634
129.266861,349,2879.077175
132.074261,354,2879.20065
127.381426,342,2879.319767
124.533717,356,2879.443389
127.047159,341,2879.561469
126.80498,347,2880.559528
125.190045,341,2880.677011
131.994168,351,2880.799969
132.662782,349,2880.920412
126.905345,354,2881.042959
125.990322,365,2881.170576
132.705831,351,2882.175705
127.075228,344,2882.293669
134.439897,351,2882.421639
134.562344,353,2882.546221
135.136373,364,2882.680551
130.042165,349,2882.811528
128.496874,341,2883.830345
134.229116,373,2883.957983
141.950433,406,2884.099736
133.259371,361,2884.22836
127.899219,344,2884.347678
134.390789,355,2885.387552
129.902523,351,2885.509796
-207.420836,788,2885.79196
131.253253,368,2885.919324
282.54987,360,2886.044564
127.798683,343,2887.074846
277.622762,348,2887.205535
280.395555,348,2887.334543
127.834206,341,2887.45076
124.597211,341,2887.562882
130.591216,366,2887.681908
126.796011,345,2888.78659
128.111189,349,2888.907405
131.284226,362,2889.026287
131.358411,342,2889.137986
131.402061,357,2889.25395
281.655889,375,2889.377164
126.434563,341,2890.505509
279.266239,348,2890.625377
139.236417,398,2890.756258
132.223538,383,2890.878696
138.539413,381,2891.001837
136.736742,365,2892.040468
127.510167,341,2892.159932
131.793307,368,2892.278828
130.065475,342,2892.39008
-201.356076,713,2892.622972
129.809446,347,2893.670491
120.373709,412,2893.825342
280.042605,342,2893.946118
282.515429,400,2894.087475
133.458278,352,2894.215272
132.137946,351,2895.321843
127.882346,345,2895.443678
132.730785,341,2895.562012
133.824599,366,2895.681697
125.271764,347,2895.799755
135.401027,352,2895.914942
132.741841,364,2897.79843
135.136987,357,2897.914022
129.978583,342,2898.024322
131.304699,381,2898.158435
127.355104,362,2898.281644
136.782713,350,2898.403417
135.759787,402,2899.454183
116.673455,465,2899.604158
130.970682,348,2899.721074
127.800775,341,2899.843822
131.617916,349,2899.967116
128.157684,343,2901.057731
136.997753,368,2901.177561
130.552395,348,2901.289658
128.750338,349,2901.410166
125.742296,341,2901.529364
125.336818,343,2901.648276
131.764431,367,2902.697394
137.979497,387,2902.835155
127.897998,344,2902.951815
293.908574,394,2903.085066
131.273597,347,2903.205042
140.998741,401,2903.347407
140.587686,395,2904.514722
127.189085,341,2904.639518
129.92018,348,2904.75424
121.235396,372,2904.874357
131.192403,359,2904.993745
129.980768,341,2906.031507
144.954167,393,2906.169094
132.814227,365,2906.295016
131.388997,350,2906.409156
131.064141,349,2906.521497
125.951281,386,2906.64822
134.565119,365,2907.743283
146.938421,417,2907.89183
124.043215,341,2908.009591
131.177548,341,2908.120675
288.592923,376,2908.242784
126.237223,373,2908.362628
130.218239,354,2909.403377
133.385009,351,2909.525241
130.279887,341,2909.644629
282.141231,361,2909.769547
128.492787,346,2909.885907
132.777988,352,2910.944219
128.395281,352,2911.066794
130.22033,342,2911.190688
129.538878,343,2911.310054
130.443279,356,2911.424851
128.268783,356,2911.540405
133.042825,361,2912.61099
123.102721,372,2912.743491
127.143998,343,2912.862461
277.324612,343,2912.981724
128.13328,360,2913.098384
123.547593,353,2913.217727
126.679326,342,2914.241433
123.741802,354,2914.368217
130.878068,349,2914.488144
137.158482,370,2914.615276
125.32868,374,2914.746513
132.646365,352,2914.870779
139.280989,383,2915.96467
136.261328,379,2916.097126
127.267167,357,2916.220273
129.647369,344,2916.337493
274.924007,361,2916.454635
282.993758,355,2917.617727
117.181352,382,2917.764654
130.367496,343,2917.88979
130.765548,352,2918.014406
133.03736,365,2918.139119
133.073286,341,2918.260126
122.191235,351,2919.292099
137.672227,371,2919.426558
127.050313,357,2919.551631
127.285123,342,2919.671199
-84.94083,866,2920.816539
136.116115,366,2920.935476
129.697197,342,2921.044788
124.658132,347,2921.165727
123.717935,357,2921.289798
129.229001,361,2921.414778
127.284619,341,2922.440978
126.148905,376,2922.562962
144.330361,1145,2922.95101
129.086413,352,2923.073459
127.200165,345,2924.102937
132.659653,348,2924.218654
129.653619,370,2924.342019
127.928574,356,2924.476894
278.067342,359,2924.61413
133.267076,371,2925.823427
129.487446,368,2925.955243
126.774119,359,2926.073823
127.647192,346,2926.188223
122.206057,353,2926.319534
284.246157,363,2926.448062
133.014609,344,2927.489863
133.983101,366,2927.609028
141.9526,419,2927.748411
125.169469,343,2927.860466
131.018892,352,2927.9825
130.880279,370,2928.118547
129.184536,348,2929.163326
128.859286,349,2929.275373
278.847059,347,2929.403044
129.834659,362,2929.526855
135.471621,353,2929.654409
128.753943,344,2929.790229
125.949098,351,2930.863887
137.236339,365,2930.984449
126.46498,345,2931.095525
129.729846,365,2931.212828
131.605191,357,2931.338278
123.783467,347,2932.465689
279.666954,350,2932.586392
130.978293,347,2932.699902
280.834904,347,2932.821849
279.698098,363,2932.942912
131.607375,378,2933.074856
130.025494,344,2934.12702
136.685642,349,2934.240434
-124.810114,544,2934.413657
135.923564,346,2934.525154
130.28178,362,2934.644629
132.27764,366,2935.695261
71.300939,847,2935.977142
127.676443,349,2936.090655
145.007331,430,2936.227921
123.078169,359,2936.350143
125.185847,358,2937.412112
147.918218,441,2941.467334
142.696318,408,2941.609186
283.404387,350,2941.720787
127.849652,347,2941.8312
134.124455,392,2942.870348
130.471965,356,2943.005572
134.439228,350,2943.13442
132.031283,386,2943.273569
128.511435,344,2943.3932
125.619598,343,2943.506037
282.318634,371,2944.592899
127.783169,349,2944.714666
138.180454,402,2944.862639
130.608973,341,2944.982257
133.444736,383,2945.112676
130.123143,341,2946.123638
131.780672,363,2946.255605
130.39575,343,2946.376364
127.988495,374,2946.505467
129.517606,344,2946.625599
170.760813,501,2946.791225
277.725318,346,2947.887498
131.129772,349,2948.009459
120.698977,383,2948.144183
135.452533,373,2948.278023
126.121978,352,2948.40061
274.186773,352,2949.407365
129.138081,347,2949.529053
131.00877,350,2949.653005
143.951657,999,2949.999696
125.666345,341,2950.997707
141.606362,384,2951.131681
141.49132,379,2951.262005
133.498327,359,2951.385974
129.213089,348,2951.507737
137.430435,373,2951.636918
131.98204,342,2952.637569
131.92167,349,2952.760374
28.582986,1068,2953.130298
129.92684,348,2953.254214
130.728407,342,2954.301397
279.728952,355,2954.42952
126.075524,363,2954.554102
135.962011,383,2954.687425
129.401725,347,2954.809973
277.281743,349,2955.796815
124.76062,347,2955.921088
128.977093,354,2956.057322
127.170532,341,2956.176964
123.744423,345,2956.304023
126.072666,346,2956.430065
129.19302,344,2957.454119
128.89906,367,2957.580057
129.649929,363,2957.705925
125.563242,347,2957.82787
136.107686,354,2957.948742
127.41714,343,2958.068098
131.115287,341,2959.06758
273.866014,349,2959.180527
123.342528,364,2959.298932
275.945403,350,2959.414241
288.013273,352,2959.528379
142.171764,391,2959.654607
278.60919,357,2960.853497
124.304888,394,2960.986606
279.521827,354,2961.106086
296.343684,387,2961.23723
133.633013,359,2961.353794
275.088556,347,2962.428215
287.648078,362,2962.561379
146.300316,397,2962.693337
274.269622,354,2962.82308
129.044619,347,2962.943625
129.500415,349,2963.059039
125.604961,356,2964.115091
129.142655,376,2964.240824
124.966841,367,2964.356931
127.988864,344,2964.470862
123.539634,356,2964.58544
129.389477,356,2964.706658
128.405349,366,2965.824411
129.840801,361,2965.944161
126.454827,343,2966.054989
137.69509,360,2966.170918
123.953887,345,2966.281862
128.238214,368,2966.401723
138.073387,395,2967.476762
135.176269,357,2967.594574
126.34472,341,2967.705585
276.382264,371,2967.825949
275.750915,360,2967.944479
280.53168,374,2969.069177
130.07622,346,2969.188712
119.169686,367,2969.308722
-5.036424,1036,2969.642124
122.914854,343,2970.740374
124.980949,346,2970.869352
132.920467,348,2970.984733
127.424807,375,2971.105137
129.342224,346,2971.217689
130.725384,356,2971.331621
135.883224,369,2972.420692
130.39222,346,2972.540536
119.449756,402,2972.674237
136.574973,355,2972.792219
128.946183,358,2972.911163
129.558984,341,2973.934881
124.641912,343,2974.0557
124.372983,341,2974.174667
127.194174,342,2974.289443
130.192505,343,2974.398898
134.591132,362,2974.515963
139.623491,378,2975.56763
128.01916,346,2975.689151
132.588574,383,2975.824463
131.706285,344,2975.943666
127.997191,347,2976.072887
128.782164,344,2976.185936
125.63146,341,2977.262332
131.851827,341,2977.386663
130.934658,341,2977.513374
128.096886,345,2977.638958
133.388064,341,2977.763249
134.797372,372,2977.895614
130.741047,352,2978.918545
128.874234,346,2979.036296
279.678109,407,2979.182048
130.540281,343,2979.301457
129.135725,341,2979.417843
121.547961,353,2979.547011
130.765463,341,2980.602933
125.322105,394,2980.734678
129.175815,341,2980.854429
126.334663,342,2980.974291
131.618164,373,2981.924463
135.524,371,2982.95703
122.459844,363,2983.084388
129.562701,341,2983.209863
130.453236,341,2983.323337
126.7948,341,2983.433737
127.157128,344,2983.543601
127.312138,341,2984.671736
129.155144,341,2984.793772
133.821259,357,2984.919619
126.591373,341,2985.038287
123.826259,344,2985.149313
133.815086,352,2985.268547
134.809333,383,2986.301512
128.555666,345,2986.422218
128.096279,343,2986.546282
-138.845121,564,2986.735835
125.880232,347,2986.847599
127.464843,344,2987.931585
-32.886271,672,2988.170082
133.685622,349,2988.29143
132.952532,341,2988.402819
131.395797,341,2988.514315
125.776619,341,2989.604764
125.982455,341,2989.741244
123.666846,354,2989.88388
131.074882,341,2990.012157
280.464482,370,2990.153449
131.371716,341,2990.267486
135.379642,346,2991.303418
128.835656,341,2991.43115
146.709845,463,2991.5932
149.695975,413,2991.735269
130.17991,359,2991.854811
127.125669,344,2991.966998
129.77296,347,2992.999623
133.278515,353,2993.126222
129.227476,341,2993.248194
128.344082,347,2993.37224
133.6673,341,2993.497123
130.050495,341,2993.616633
129.969092,413,2994.685112
144.299844,444,2994.827892
123.98015,358,2994.948645
129.754481,350,2995.070874
138.063473,358,2995.195448
128.205887,360,2996.227258
131.219609,344,2996.340293
280.099644,366,2996.460801
131.989285,341,2996.573719
135.051825,342,2996.69449
132.553091,353,2996.818592
-195.279187,842,2998.065734
130.159931,341,2998.1773
133.526976,344,2998.297419
128.427129,343,2998.422933
130.477418,341,2999.503137
135.149934,367,2999.627629
134.012809,398,2999.760022
-126.116263,587,2999.952409
292.113963,389,3000.088394
131.677737,354,3001.137532
137.379595,379,3001.263419
132.744818,341,3001.380179
124.227238,341,3001.501572
-521.801249,1772,3003.044417
129.907367,347,3003.159694
280.004979,350,3003.279366
