#{"t_start": 1764628579.8160498, "env_id": "None"}
r,l,t
-14760.952393,249,1825.208539
-1632.727436,156,1825.259547
-159.16282,1,1825.260014
-4494.687945,160,1825.311289
-158.260312,1,1825.311754
-141.690365,1,1825.31214
-152.631296,1,1825.312512
-861.563937,135,1825.355965
-147.829649,1,1825.356439
-5142.754122,135,1825.398921
-143.888991,1,1825.399382
-149.265217,1,1825.39977
-140.151233,1,1825.400148
-150.50106,1,1825.400526
-4924.434939,173,1826.316945
-2613.02527,128,1826.358858
-6562.461641,264,1826.443166
-146.476455,1,1826.443615
-3520.164861,222,1826.515125
-6007.576465,277,1826.602475
-12467.173209,276,1826.698274
-3647.701707,259,1826.784685
-9880.145364,355,1826.90302
-4458.138999,245,1827.838667
-145.142599,1,1827.839167
-148.348129,1,1827.839667
-139.746834,1,1827.84038
-140.704265,1,1827.840869
-159.68084,1,1827.841294
-3261.088403,231,1827.91828
-6923.313811,296,1828.017273
-2314.070454,140,1828.061485
-2890.914556,92,1828.09025
-9379.250867,374,1828.210608
-7902.047383,148,1828.258478
-150.036155,1,1828.258943
-10551.905101,328,1828.363006
-130.005971,1,1828.363454
-6870.704149,220,1828.433748
-146.363389,1,1828.434136
-8858.963985,313,1829.399564
-150.694616,1,1829.400047
-9922.036062,444,1829.543357
-2167.274754,173,1829.600896
-137.634284,1,1829.601367
-5184.35628,178,1829.662102
-2023.161982,68,1829.68477
-141.964158,1,1829.685215
-154.634884,1,1829.68561
-1405.226976,44,1829.699851
-17523.078968,364,1829.814792
-5101.284039,268,1829.898882
-140.656576,1,1829.899336
-140.575122,1,1829.899724
-137.685746,1,1829.900134
-144.358652,1,1829.900582
-148.168008,1,1829.900975
-12594.429699,449,1830.879126
-7373.899679,379,1830.999827
-134.681863,1,1831.000277
-6927.139353,180,1831.056321
-7396.152214,126,1831.097511
-4805.55933,237,1831.523415
-8323.783669,389,1831.646666
-155.518953,1,1831.647112
-161.426118,1,1831.647488
-146.621829,1,1831.64787
-148.389096,1,1831.648239
-3966.391262,285,1831.745941
-133.094253,1,1831.746444
-142.163495,1,1831.746872
-13358.889667,346,1831.86198
-138.172425,1,1831.862439
-156.607048,1,1831.862827
-134.762328,1,1831.863202
-4898.27874,161,1832.780492
-140.400741,1,1832.780956
-151.524362,1,1832.781339
-6400.991662,278,1832.876676
-154.692433,1,1832.877132
-143.364566,1,1832.877516
-163.727484,1,1832.877894
-2444.315935,179,1832.937029
-4632.957231,289,1833.033436
-143.577379,1,1833.033842
-6694.349812,344,1833.148346
-161.961342,1,1833.148823
-8596.81833,329,1833.259359
-150.44059,1,1833.260279
-150.983828,1,1833.260728
-6133.111656,176,1833.320588
-156.137844,1,1833.321074
-156.311615,1,1833.321475
-150.478647,1,1833.321868
-145.047964,1,1833.322248
-152.212003,1,1833.322652
-640.166867,12,1833.326391
-155.527736,1,1833.326757
-165.816031,1,1833.327133
-5905.578578,245,1833.410273
-1254.476409,119,1834.316024
-146.703627,1,1834.31653
-6747.191382,166,1834.377536
-159.591352,1,1834.378035
-150.944539,1,1834.378476
-157.474463,1,1834.378894
-5075.829785,203,1834.448666
-5027.014021,237,1834.526749
-13818.076351,380,1834.654
-151.831168,1,1834.65446
-155.159935,1,1834.654846
-4226.823005,98,1834.688206
-5768.944197,296,1834.788683
-165.388956,1,1834.789162
-1342.68988,109,1834.825246
-162.725672,1,1834.825653
-136.788675,1,1834.826582
-143.753728,1,1834.82706
-6244.8843,289,1834.919913
-7839.366706,354,1835.89023
-7074.427874,251,1835.971265
-141.292143,1,1835.971832
-2217.797676,61,1835.991193
-2462.638327,128,1836.03087
-139.851213,1,1836.031311
-145.771425,1,1836.031693
-142.4147,1,1836.032079
-166.027921,1,1836.032446
-138.847189,1,1836.032815
-4028.924136,165,1836.086307
-4589.628526,133,1836.127849
-8391.235452,298,1836.222927
-2348.475163,180,1836.281509
-7381.657077,151,1836.328539
-135.800077,1,1836.328982
-150.670522,1,1836.329365
-2164.655071,77,1836.353144
-7021.304123,264,1836.437069
-4554.892055,211,1837.365411
-7017.467869,298,1837.463408
-6081.889654,243,1837.54503
-1903.175927,66,1837.566137
-1064.846163,21,1837.572691
-1518.935074,51,1837.589419
-152.694433,1,1837.590051
-10296.627205,188,1837.650348
-4976.151666,184,1837.708493
-138.211095,1,1837.708942
-139.591405,1,1837.709331
-155.47413,1,1837.709713
-146.68919,1,1837.710086
-151.366294,1,1837.710463
-1979.14651,174,1837.766996
-145.049474,1,1837.767468
-137.450015,1,1837.767854
-8468.165288,328,1837.875638
-8807.621328,276,1837.964629
-153.488446,1,1837.965083
-1852.286347,62,1837.98515
-1945.452322,207,1838.888649
-4480.810767,225,1838.961944
-145.043935,1,1838.962411
-149.863858,1,1838.962797
-12010.173078,487,1839.117323
-165.071215,1,1839.117781
-3443.456342,127,1839.159393
-137.269003,1,1839.159852
-145.669238,1,1839.160234
-6410.705671,134,1839.201626
-165.391722,1,1839.202061
-152.123004,1,1839.202429
-3755.505282,84,1839.230626
-150.918825,1,1839.231079
-162.506006,1,1839.231469
-4241.55194,149,1839.278294
-142.15943,1,1839.278754
-2356.414933,77,1839.302567
-143.261894,1,1839.303002
-151.909721,1,1839.303378
-166.625852,1,1839.30376
-6389.740373,193,1839.365723
-154.482538,1,1839.366165
-2866.303574,317,1839.466746
-5740.075766,321,1840.427724
-3569.079172,253,1840.511689
-130.902575,1,1840.512175
-6619.804571,181,1840.569727
-129.443133,1,1840.570179
-9072.942781,166,1840.62457
-133.271354,1,1840.625066
-9731.015391,367,1840.741051
-137.681232,1,1840.74151
-140.314293,1,1840.741904
-144.431885,1,1840.742275
-1374.138321,40,1840.754594
-10103.944133,187,1840.813955
-150.042889,1,1840.814388
-157.423965,1,1840.814771
-146.706745,1,1840.815146
-3388.765743,71,1840.837738
-3361.648453,269,1840.923228
-143.808031,1,1840.923703
-146.570193,1,1840.924087
-145.264491,1,1840.924468
-5712.747086,324,1841.858415
-147.063152,1,1841.858885
-9446.250823,374,1841.982166
-1198.093476,28,1841.992357
-6075.90377,311,1842.092024
-144.187619,1,1842.092512
-9421.421516,452,1842.234037
-153.856672,1,1842.2345
-140.404586,1,1842.23488
-5159.278496,239,1842.311338
-5924.025424,306,1842.407987
-161.967792,1,1842.408453
-3458.157074,156,1842.457415
-5119.39471,150,1842.505895
-150.038699,1,1842.506379
-144.583557,1,1842.506792
-10181.763483,258,1843.441113
-144.582243,1,1843.441604
-143.1999,1,1843.442006
-141.841246,1,1843.442413
-150.845936,1,1843.442807
-141.416004,1,1843.443205
-7574.60631,308,1843.54216
-154.027352,1,1843.54263
-148.401766,1,1843.543019
-143.027712,1,1843.54341
-132.550928,1,1843.543793
-10349.871148,244,1843.62252
-1521.162086,160,1843.674008
-160.084395,1,1843.67447
-790.737605,24,1843.681916
-1597.57068,53,1843.698909
-162.793085,1,1843.699369
-160.173345,1,1843.699765
-150.817791,1,1843.700157
-5839.436495,254,1843.780583
-9659.613114,338,1843.888199
-136.696647,1,1843.889076
-147.055067,1,1843.889549
-4690.99124,144,1843.934327
-6196.742255,289,1844.873418
-3366.117169,78,1844.897954
-158.46871,1,1844.898398
-138.719305,1,1844.898778
-1803.059476,37,1844.910461
-13832.806202,230,1844.985806
-148.509155,1,1844.986265
-5031.90935,177,1845.041926
-2684.960548,142,1845.087926
-1969.262761,184,1845.146483
-4925.902083,161,1845.197787
-143.219201,1,1845.198231
-138.152319,1,1845.198619
-144.007667,1,1845.198994
-160.045412,1,1845.199358
-162.518011,1,1845.199736
-5940.953935,166,1845.254173
-4954.601029,188,1845.313603
-3713.913974,88,1845.341136
-136.46861,1,1845.34158
-144.811458,1,1845.341962
-3107.733062,161,1845.393649
-141.740232,1,1845.394111
-140.81172,1,1845.394492
-151.315539,1,1845.394866
-154.757934,1,1845.395248
-19155.199381,509,1846.415012
-1750.513008,205,1846.483548
-127.003059,1,1846.484031
-10800.425277,297,1846.640503
-152.399871,1,1846.640975
-4250.771293,90,1846.67104
-148.384082,1,1846.671574
-140.20763,1,1846.672316
-148.738764,1,1846.672817
-159.629965,1,1846.673223
-151.392901,1,1846.67367
-6112.50893,304,1846.771169
-3972.822423,87,1846.798905
-5059.17164,170,1846.856818
-129.491457,1,1846.857309
-144.894302,1,1846.857711
-159.695307,1,1846.858097
-4215.951346,243,1846.933974
-145.84532,1,1846.934433
-5324.074354,208,1847.001613
-5304.535801,172,1847.056587
-137.057216,1,1847.057112
-158.822997,1,1847.057494
-141.87138,1,1847.057882
-143.3484,1,1847.058253
-166.685157,1,1847.058622
-159.616069,1,1847.058994
-132.025752,1,1847.059368
-131.370629,1,1847.05974
-10908.953144,268,1847.992396
-3992.26347,274,1848.081102
-7003.994377,170,1848.137922
-137.750828,1,1848.138713
-2297.587371,61,1848.159539
-10403.350186,408,1848.288015
-11026.99922,370,1848.405783
-2173.541475,208,1848.472833
-160.047468,1,1848.473379
-11530.402439,235,1848.549644
-155.572558,1,1848.550104
-150.585571,1,1848.55048
-144.009772,1,1848.550851
-146.870911,1,1848.551228
-154.539033,1,1848.551598
-2149.982542,106,1848.584808
-159.746624,1,1848.585268
-10919.072322,315,1849.543337
-2823.702117,100,1849.575075
-4861.266306,140,1849.621966
-4880.947152,114,1849.657647
-2175.638077,186,1849.717282
-158.091139,1,1849.717775
-9583.401771,239,1849.792616
-142.018493,1,1849.793086
-149.965842,1,1849.793472
-160.89167,1,1849.793851
-1024.878233,166,1849.848194
-623.135483,106,1849.881675
-4055.604323,293,1849.974646
-150.528317,1,1849.975105
-1141.686659,24,1849.982533
-154.650486,1,1849.982917
-141.148287,1,1849.983303
-2776.873742,274,1850.070736
-150.761338,1,1850.071226
-7377.780082,391,1851.038503
-150.729335,1,1851.039
-147.976782,1,1851.039392
-161.286934,1,1851.039766
-146.08633,1,1851.04016
-148.014741,1,1851.040545
-9721.919313,367,1851.155608
-145.387601,1,1851.156071
-155.892105,1,1851.156449
-4767.484631,257,1851.237793
-156.638615,1,1851.238484
-141.669812,1,1851.238893
-155.734719,1,1851.239278
-147.703352,1,1851.239653
-530.713325,154,1851.291577
-165.37063,1,1851.29211
-11451.141777,349,1851.413786
-142.695438,1,1851.414273
-3479.088506,152,1851.464209
-14449.55709,277,1851.553724
-9094.878993,307,1852.516605
-2734.35621,236,1852.594422
-11171.548045,368,1852.715206
-3230.021269,216,1852.783881
-4403.339005,266,1852.86776
-150.138536,1,1852.868222
-10321.845785,214,1852.937316
-152.138925,1,1852.937794
-11985.261055,286,1853.028574
-5019.129672,321,1853.130775
-154.984981,1,1853.131251
-12033.00979,474,1854.125129
-159.561637,1,1854.125605
-163.48327,1,1854.125985
-1137.857368,189,1854.186943
-165.304231,1,1854.187403
-153.195974,1,1854.18781
-4351.218815,174,1854.241919
-8364.833859,162,1854.296727
-162.55114,1,1854.297172
-153.854194,1,1854.297555
-4658.091352,244,1854.376974
-144.516503,1,1854.377466
-7298.480114,255,1854.456998
-143.151004,1,1854.457503
-10983.094075,327,1854.560984
-147.571793,1,1854.56145
-140.146819,1,1854.561824
-1475.804305,214,1854.629594
-138.672223,1,1854.630044
-152.400256,1,1854.630423
-163.608353,1,1854.630805
-5115.213695,252,1855.569333
-6231.236428,282,1855.659572
-6461.700917,319,1855.762046
-142.563968,1,1855.762504
-146.368549,1,1855.762891
-6052.081258,157,1855.811847
-1767.226064,109,1855.847517
-4332.886428,258,1855.927541
-140.526371,1,1855.927997
-130.432903,1,1855.928372
-146.018701,1,1855.928739
-151.125539,1,1855.929112
-137.485451,1,1855.929477
-161.907022,1,1855.929841
-166.880645,1,1855.931487
-9844.568709,232,1856.005783
-6255.217476,198,1856.071172
-152.241246,1,1856.071886
-2727.294462,65,1856.092305
-5562.582644,250,1857.014057
-147.566767,1,1857.014536
-148.688931,1,1857.01492
-1074.488622,31,1857.025409
-5222.06602,332,1857.131203
-4172.204847,119,1857.168479
-4687.535539,183,1857.228192
-6279.322961,255,1857.307313
-132.158911,1,1857.30778
-158.105285,1,1857.308168
-162.274123,1,1857.308554
-143.644064,1,1857.30893
-7549.805647,244,1857.386488
-4463.902723,165,1857.440154
-161.517279,1,1857.440635
-7244.825381,188,1857.499214
-11252.187779,459,1857.64568
-7221.370308,159,1858.557763
-134.306171,1,1858.558244
-4478.077576,287,1858.648823
-2810.855418,63,1858.668449
-4127.492847,148,1858.716745
-163.237309,1,1858.717197
-1260.059675,115,1858.752642
-11197.7666,340,1858.859892
-150.005214,1,1858.860366
-3262.469348,153,1858.909117
-164.977718,1,1858.909607
-3872.804883,280,1858.997463
-2569.920262,84,1859.02618
-146.106173,1,1859.026634
-151.746196,1,1859.027011
-13889.184546,342,1859.139666
-463.232394,11,1859.143315
-154.207655,1,1859.143694
-145.054938,1,1859.144067
-147.858632,1,1859.144444
-149.226595,1,1859.144815
-14662.794382,380,1860.110793
-946.968688,123,1860.149772
-7705.244213,226,1860.22389
-143.654585,1,1860.224429
-155.909736,1,1860.224868
-156.683868,1,1860.225269
-135.257827,1,1860.225654
-138.091305,1,1860.226043
-3669.727558,244,1860.304407
-4470.847105,250,1860.383966
-168.198017,1,1860.384444
-151.588872,1,1860.384853
-2147.431487,143,1860.430737
-139.285782,1,1860.431212
-145.780687,1,1860.431606
-152.333598,1,1860.432045
-150.275902,1,1860.432463
-134.529459,1,1860.43288
-154.676819,1,1860.433295
-4700.072771,175,1860.492942
-11792.050797,441,1860.631487
-162.27154,1,1860.631942
-6339.085994,188,1861.726257
-134.507347,1,1861.727164
-2226.591681,48,1861.742713
-9593.298122,402,1861.875111
-1604.185286,33,1861.886429
-154.391154,1,1861.886889
-10092.042432,231,1861.962565
-3140.080997,246,1862.04322
-10597.854042,379,1862.165341
-13820.684145,395,1862.28956
-137.796073,1,1862.290039
-8012.915312,292,1863.221783
-155.035208,1,1863.22225
-151.81722,1,1863.222641
-158.1945,1,1863.223032
-4578.071648,95,1863.256048
-142.844017,1,1863.256544
-6004.783398,296,1863.348004
-4416.558929,89,1863.377637
-143.240785,1,1863.378106
-146.055356,1,1863.378504
-5309.602167,307,1863.480507
-141.074338,1,1863.481005
-144.146124,1,1863.481419
-143.179909,1,1863.481823
-8811.035968,321,1863.589096
-6159.25848,219,1863.658285
-145.955901,1,1863.65874
-140.57955,1,1863.659122
-148.357638,1,1863.659502
-160.387224,1,1863.659888
-150.555062,1,1863.660265
-133.895411,1,1863.660635
-2027.525547,135,1863.704951
-134.937935,1,1863.705437
-3924.776058,295,1863.797653
-143.026436,1,1863.798105
-1698.852339,37,1863.810099
-142.792463,1,1863.810554
-5536.075634,275,1864.754887
-1253.916651,196,1864.817478
-147.544569,1,1864.817955
-4009.413539,181,1864.877119
-145.244944,1,1864.87759
-1270.689179,117,1864.914147
-4487.515218,211,1864.981802
-8067.543837,354,1865.09428
-137.868276,1,1865.094731
-1069.750101,20,1865.10103
-159.368233,1,1865.101407
-10917.476129,333,1865.206376
-5075.370426,98,1865.236906
-4096.535315,77,1865.261724
-11702.679945,338,1865.369383
-5462.132973,291,1866.301358
-6715.268964,237,1866.377406
-1970.615587,43,1866.39108
-234.785854,127,1866.4308
-4525.953086,222,1866.502468
-2268.385183,42,1866.515854
-149.999091,1,1866.516295
-10561.333423,346,1866.628972
-139.790115,1,1866.629417
-142.575175,1,1866.629794
-158.450573,1,1866.630192
-143.127362,1,1866.630581
-134.43546,1,1866.630982
-139.166942,1,1866.631362
-154.958924,1,1866.631742
-4949.435652,292,1866.724356
-138.418125,1,1866.724823
-154.652615,1,1866.725227
-3505.938351,66,1866.745724
-155.906484,1,1866.746157
-137.245568,1,1866.746529
-2175.707839,83,1866.774027
-142.301648,1,1866.774678
-7215.898386,257,1866.860246
-2215.69343,170,1867.772656
-1637.664919,119,1867.810012
-150.44382,1,1867.810465
-151.642142,1,1867.810847
-148.765194,1,1867.811216
-9654.921783,182,1867.870435
-158.670687,1,1867.870907
-152.721703,1,1867.871469
-4615.756832,283,1867.962224
-9435.172882,347,1868.071219
-4471.010835,257,1868.152364
-6035.108698,302,1868.247735
-4891.867783,228,1868.318955
-145.082867,1,1868.319401
-162.168343,1,1868.319779
-138.533872,1,1868.320153
-134.599417,1,1868.320532
-3071.503825,174,1868.376394
-4533.991232,207,1869.28169
-5325.840427,155,1869.332266
-6816.328033,125,1869.371068
-8876.119916,262,1869.45524
-156.119661,1,1869.455745
-146.953906,1,1869.456287
-2914.132559,224,1869.528703
-16041.414606,457,1869.680238
-140.4611,1,1869.6807
-139.376793,1,1869.68108
-3494.644579,107,1869.715804
-133.641962,1,1869.71628
-3358.215341,258,1869.798997
-3293.039198,257,1869.881613
-5378.797461,260,1870.811455
-392.912777,8,1870.814118
-166.260104,1,1870.814516
-152.347322,1,1870.814901
-8504.176866,334,1870.920203
-136.746805,1,1870.920678
-4913.806533,133,1870.962405
-5254.196915,140,1871.008652
-159.522948,1,1871.009114
-3413.262701,188,1871.067982
-11042.049214,385,1871.189296
-135.110226,1,1871.189843
-582.870155,11,1871.193307
-142.956601,1,1871.193686
-136.680448,1,1871.194057
-147.922501,1,1871.194429
-520.45936,9,1871.197264
-158.440292,1,1871.19763
-3541.916347,243,1871.274884
-133.829962,1,1871.275327
-1797.504897,40,1871.287576
-2676.208538,194,1871.350908
-1911.950902,139,1871.394726
-150.515394,1,1871.395176
-147.782507,1,1871.39557
-155.725438,1,1871.395943
-140.235385,1,1871.396312
-7628.47738,298,1872.346432
-162.406626,1,1872.346924
-161.154517,1,1872.347318
-5622.758148,265,1872.432
-146.784547,1,1872.432502
-144.716339,1,1872.432896
-161.551842,1,1872.433343
-19147.101709,510,1872.597236
-156.706521,1,1872.597703
-147.442591,1,1872.598093
-1754.182782,50,1872.615236
-4039.323376,233,1872.68878
-5975.83964,179,1872.747683
-8909.161864,199,1872.814658
-147.876584,1,1872.815124
-8847.599825,365,1873.77279
-14427.050463,291,1873.866349
-8389.968026,227,1873.936972
-158.463622,1,1873.937443
-159.495152,1,1873.938034
-4566.773736,103,1873.971767
-8259.103236,307,1874.068963
-159.424387,1,1874.069402
-143.702841,1,1874.069785
-142.719675,1,1874.070161
-135.906353,1,1874.070544
-151.926447,1,1874.070947
-138.370564,1,1874.071558
-146.997483,1,1874.071996
-132.9159,1,1874.072378
-160.773004,1,1874.072789
-153.217637,1,1874.07317
-12978.971581,445,1874.214034
-143.310097,1,1874.214502
-150.112136,1,1874.214888
-155.79474,1,1874.215269
-2960.190305,190,1874.275021
-152.001905,1,1874.275483
-142.836154,1,1874.27586
-135.112713,1,1874.276236
-160.290002,1,1874.276605
-433.452681,7,1874.278827
-5216.057574,257,1874.360966
-156.923187,1,1874.361418
-148.261002,1,1874.361804
-155.603219,1,1874.362175
-133.728736,1,1874.362542
-132.152617,1,1874.36292
-139.453012,1,1874.363286
-11291.911924,352,1875.334829
-156.807597,1,1875.335312
-152.471218,1,1875.335709
-165.323407,1,1875.336079
-154.57711,1,1875.336457
-141.967236,1,1875.336826
-143.834751,1,1875.338769
-8700.222482,299,1875.433489
-130.774267,1,1875.433973
-145.914726,1,1875.434362
-7244.054768,299,1875.530662
-143.4511,1,1875.531127
-143.51933,1,1875.531507
-160.301848,1,1875.531882
-13319.663341,428,1875.668151
-144.65916,1,1875.668599
-10523.139834,386,1876.065458
-152.884327,1,1876.065899
-3112.010338,111,1876.104157
-131.572111,1,1876.104889
-3602.763471,184,1876.162759
-135.707529,1,1876.163226
-154.441122,1,1876.163604
-10901.773617,402,1877.136053
-166.096744,1,1877.136541
-7529.412726,329,1877.241572
-145.178842,1,1877.242023
-8797.886406,177,1877.297661
-670.628682,170,1877.352789
-137.960205,1,1877.353252
-6912.159552,327,1877.469032
-5191.228092,153,1877.519159
-131.900535,1,1877.519631
-166.129766,1,1877.520066
-137.1533,1,1877.520478
-133.747953,1,1877.520897
-5641.587896,269,1877.609909
-3122.134516,249,1877.689936
-142.539332,1,1877.690395
-6663.752218,126,1878.574768
-10727.102777,244,1878.652946
-3837.190809,179,1878.709881
-156.697545,1,1878.710343
-149.501224,1,1878.711864
-6690.057795,199,1878.773911
-8814.295559,335,1878.880276
-150.318273,1,1878.880779
-4320.009547,159,1878.942509
-14182.952441,295,1879.048581
-10589.329202,312,1879.147948
-152.81058,1,1879.148406
-131.702896,1,1879.148788
-147.163136,1,1879.149151
-164.948449,1,1879.149518
-144.591034,1,1879.149885
-12435.577213,407,1880.124772
-9803.794937,403,1880.25232
-156.345582,1,1880.252791
-147.314877,1,1880.253181
-4510.160173,146,1880.299111
-8041.559239,212,1880.367324
-135.431006,1,1880.367773
-158.189456,1,1880.368156
-4134.213885,79,1880.392927
-152.275046,1,1880.39337
-4539.283512,171,1880.44883
-136.678107,1,1880.449295
-5444.125581,253,1880.530009
-3659.98469,181,1880.58608
-142.312185,1,1880.586529
-4001.680244,131,1880.628974
-1248.568339,25,1880.636792
-8138.991436,293,1880.729199
-149.885373,1,1880.729659
-5005.196692,110,1881.623025
-8972.250035,252,1881.703702
-10455.690074,381,1881.825354
-159.969888,1,1881.825824
-161.300436,1,1881.826209
-148.938136,1,1881.826596
-4300.081474,171,1881.879846
-4020.064623,156,1881.930059
-158.536631,1,1881.930505
-3248.049956,157,1881.980303
-11794.045569,277,1882.067868
-5162.016613,278,1882.1567
-136.717289,1,1882.157173
-152.690245,1,1882.15756
-7580.144365,333,1883.109592
-8970.552769,273,1883.196974
-12892.354505,355,1883.309745
-147.351067,1,1883.310222
-143.186265,1,1883.310617
-129.307769,1,1883.310984
-164.356185,1,1883.311369
-135.269789,1,1883.311748
-8006.00053,219,1883.381339
-7668.928812,142,1883.426076
-4904.468089,354,1883.538701
-11894.452273,397,1883.663796
-8217.731675,307,1884.616871
-147.58587,1,1884.617372
-4434.084333,230,1884.692043
-136.802117,1,1884.692502
-165.455842,1,1884.692895
-5690.080767,149,1884.739693
-3973.881611,228,1884.81489
-4558.843207,181,1884.874887
-156.101932,1,1884.875366
-137.905568,1,1884.87576
-142.24379,1,1884.876149
-3950.318933,81,1884.90303
-145.851084,1,1884.903501
-142.999029,1,1884.903916
-141.825596,1,1884.904398
-158.356197,1,1884.905127
-4840.516421,313,1885.006139
-3014.795004,197,1885.068877
-4627.357493,183,1885.130211
-148.514594,1,1885.130688
-149.051901,1,1885.131073
-158.39391,1,1885.131451
-7208.982898,313,1885.23158
-6961.569644,289,1886.158627
-7074.051253,269,1886.243834
-156.000534,1,1886.244294
-1521.89736,49,1886.259879
-8798.442412,187,1886.317899
-138.174476,1,1886.318349
-156.519471,1,1886.318725
-133.658279,1,1886.319097
-151.329565,1,1886.319479
-2538.629784,51,1886.335579
-141.164796,1,1886.336024
-163.214111,1,1886.336407
-149.448567,1,1886.336776
-1925.015917,177,1886.393815
-163.727097,1,1886.394275
-150.801411,1,1886.394663
-154.892211,1,1886.395043
-161.832389,1,1886.395415
-143.517326,1,1886.395782
-10709.681671,427,1886.529882
-157.387031,1,1886.530333
-12199.615633,396,1886.655194
-143.30375,1,1886.655669
-5848.430072,279,1886.743946
-2068.906864,77,1887.62376
-2695.174914,224,1887.695689
-9596.189779,349,1887.806263
-5129.108763,313,1887.905416
-143.4869,1,1887.905897
-6678.626682,332,1888.011853
-2614.459827,102,1888.045096
-142.38129,1,1888.045543
-147.179712,1,1888.045922
-4893.506247,211,1888.11241
-129.170115,1,1888.112871
-8421.945689,435,1888.24877
-144.760358,1,1888.249216
-3051.783627,67,1889.118235
-148.027549,1,1889.118703
-168.306068,1,1889.119099
-141.817335,1,1889.119477
-147.291057,1,1889.119859
-163.605204,1,1889.120246
-149.903625,1,1889.120638
-141.678233,1,1889.121219
-1540.929441,128,1889.161188
-7233.141007,279,1889.254576
-13292.954006,402,1889.381234
-7473.877396,308,1889.479169
-13508.77566,396,1889.603635
-9037.238901,183,1889.662358
-142.51925,1,1889.662818
-155.052417,1,1889.663198
-157.503203,1,1889.663588
-134.733052,1,1889.663966
-3670.997843,232,1889.735496
-145.911152,1,1889.737237
-135.438534,1,1889.738021
-11733.961057,382,1890.725845
-141.381959,1,1890.726763
-156.765541,1,1890.727256
-159.470035,1,1890.727668
-164.392788,1,1890.728066
-134.478477,1,1890.728447
-1820.382555,48,1890.744755
-146.57728,1,1890.745225
-12638.759121,385,1890.873903
-148.200535,1,1890.874348
-155.168152,1,1890.875209
-9658.7619,204,1890.944287
-147.872392,1,1890.944707
-140.813848,1,1890.945094
-13657.013913,245,1891.158338
-141.903532,1,1891.159077
-2318.127894,179,1891.219053
-141.149938,1,1891.219528
-156.429472,1,1891.219934
-146.629067,1,1891.220327
-158.787224,1,1891.220866
-3259.699341,149,1891.271241
-142.580774,1,1891.271711
-1788.948624,29,1891.281825
-156.864241,1,1891.28221
-156.539158,1,1891.282575
-8086.281675,322,1891.393687
-7076.911688,134,1891.442656
-154.360255,1,1891.443109
-153.384392,1,1891.443499
-141.573769,1,1891.443892
-4894.319155,286,1892.447792
-151.142042,1,1892.448254
-2194.933728,119,1892.48896
-5751.066039,267,1892.577585
-1292.486917,160,1892.631162
-146.265094,1,1892.631653
-4843.954088,283,1892.721682
-131.951821,1,1892.722148
-1207.905129,132,1892.763672
-149.986766,1,1892.764154
-155.106192,1,1892.764533
-5637.098609,318,1892.867187
-135.943496,1,1892.867671
-2673.063456,60,1892.887991
-4115.720949,189,1892.952011
-141.487453,1,1892.952423
-15325.4446,387,1893.986398
-141.99023,1,1893.986939
-10853.987528,337,1894.095828
-158.054806,1,1894.096292
-4026.249587,75,1894.120342
-4330.283562,220,1894.190871
-8295.808477,398,1894.331555
-713.769212,21,1894.339109
-166.571346,1,1894.339581
-154.403089,1,1894.339982
-153.307241,1,1894.340383
-9661.230619,307,1894.445115
-4409.884655,234,1894.525345
-9712.574194,354,1895.543921
-4985.688742,241,1895.626965
-155.557773,1,1895.627455
-7246.603425,304,1895.730849
-10072.870762,338,1895.845544
-5618.073982,295,1895.942022
-6142.6123,116,1895.980092
-12636.870332,453,1896.123231
-141.916103,1,1896.123739
-150.563586,1,1896.124119
-151.7748,1,1896.124513
-153.925103,1,1896.124888
-9836.434916,217,1896.193523
-142.917115,1,1896.193972
-809.298842,117,1897.160352
-158.975803,1,1897.160841
-152.900809,1,1897.161238
-144.051179,1,1897.161654
-6329.283096,326,1897.272531
-138.396733,1,1897.273029
-5167.9386,180,1897.336168
-4910.775453,231,1897.416289
-155.032691,1,1897.416778
-2892.12983,195,1897.487129
-10252.24843,329,1897.600201
-131.43759,1,1897.600654
-162.492994,1,1897.601059
-154.311977,1,1897.601454
-139.106981,1,1897.601832
-152.17664,1,1897.602203
-150.682199,1,1897.602583
-144.054517,1,1897.602949
-150.991031,1,1897.603333
-5151.71326,225,1897.68195
-140.458046,1,1897.682478
-11884.201195,397,1897.81902
-5238.895054,282,1898.803664
-152.852181,1,1898.804636
-145.484124,1,1898.805276
-153.547936,1,1898.80573
-5980.673856,277,1898.899382
-159.542263,1,1898.899861
-134.400446,1,1898.900269
-4891.463726,284,1898.997862
-136.131758,1,1898.998415
-139.875949,1,1898.998823
-2731.635196,98,1899.030995
-2928.833769,138,1899.078239
-10433.355677,394,1899.211463
-155.473312,1,1899.211947
-4323.93354,257,1899.300162
-8950.859169,369,1900.336486
-145.237815,1,1900.336988
-148.969557,1,1900.337558
-143.119988,1,1900.338108
-5700.544753,234,1900.412919
-4935.546727,112,1900.450853
-155.590927,1,1900.451302
-148.043585,1,1900.45169
-5355.269417,288,1900.545375
-158.902169,1,1900.546787
-6694.382421,293,1900.644916
-3414.654877,183,1900.70363
-9478.953714,201,1900.768351
-148.884411,1,1900.768817
-1195.198292,113,1900.804941
-154.815801,1,1900.805415
-6034.855623,335,1900.911645
-141.071602,1,1900.912117
-5073.21333,325,1901.864858
-134.535879,1,1901.86533
-8546.067174,351,1901.97768
-153.205983,1,1901.978145
